V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
18.330278396606445,17.228556,17.02856,17.36013,17.540827,17.179434,17.447847,18.002216,18.607464,19.37323,20.588436,22.01526,23.909065,24.684483,24.961668,24.803778,24.221338,24.221338,24.098534,23.666967,21.73369,20.66612,19.941635,18.847807,18.402206,17.32329,17.16189,17.011017,17.73205,17.377674,17.216274,18.38817,18.909208,19.896461,20.523088,21.852108,23.326626,24.188005,24.835356,25.08447,24.828339,24.191513,23.77749,23.400309,21.834564,20.665737,19.683748,18.849562
18.403514862060547,16.996866,16.686607,17.051373,17.240044,16.715956,16.933975,17.550303,18.168724,19.15191,20.541264,22.173792,24.604506,25.491259,25.9273,25.830868,25.27324,25.22083,25.241795,24.70513,22.503967,21.194536,20.395042,18.983154,18.493658,17.10378,16.877375,16.682415,17.466448,16.990578,16.6908,17.967474,18.550259,19.703249,20.516369,22.055872,23.862398,24.921053,25.717665,26.149511,25.969227,25.237602,24.897993,24.380196,22.590965,21.234106,20.150295,19.14562
17.73851776123047,16.26817,15.950741,15.735128,16.01662,15.068331,15.112251,15.377773,15.255993,16.81119,17.514921,19.135502,21.718346,22.630703,23.345413,23.716745,23.672825,23.664839,23.904408,23.60894,22.155558,20.853905,20.015915,18.557043,17.814383,16.473797,15.902826,15.599374,15.97869,15.461622,15.092287,15.545471,15.777054,16.851118,17.912205,19.097569,21.237213,22.073706,23.25957,23.920378,24.163939,23.644875,23.876457,23.14777,22.033777,20.939749,20.289421,19.393442
20.174108505249023,19.808289,19.771444,19.888998,19.967073,19.914438,20.192532,20.593443,21.007074,21.352058,21.948162,22.708532,23.46649,23.920914,23.91916,23.759499,23.315601,23.441927,23.005926,22.93399,21.853966,21.378157,20.888205,20.545193,20.220604,19.95216,19.759163,19.745127,20.057432,20.050415,20.115332,20.824602,21.129013,21.672768,21.885876,22.633087,23.300688,23.634926,23.943724,23.857752,23.60159,23.298933,22.884863,22.693619,21.997726,21.356884,20.757492,20.353949
18.964216232299805,17.328304,17.008339,17.402884,17.636242,17.022774,17.256132,17.9538,18.641846,19.789389,21.385004,23.246454,26.039532,27.030703,27.540722,27.482983,26.826214,26.746824,26.823807,26.1935,23.669867,22.166271,21.29118,19.631813,19.084503,17.436563,17.208017,16.960224,17.896063,17.328304,16.984282,18.41811,19.08691,20.387218,21.3417,23.087675,25.166245,26.385962,27.300146,27.810165,27.612894,26.780504,26.429264,25.827827,23.754068,22.226265,20.989859,19.84472
19.242748260498047,18.127861,17.885353,18.14902,18.297129,17.865822,18.009048,18.47128,18.910723,19.704979,20.766155,22.01247,23.93504,24.610481,24.971804,24.93925,24.532358,24.475393,24.54375,24.12221,22.442556,21.420542,20.824545,19.691145,19.320871,18.202728,18.031834,17.865822,18.468023,18.082289,17.830015,18.774008,19.219963,20.10048,20.75761,21.931091,23.34423,24.172665,24.79928,25.170366,25.059692,24.501434,24.288223,23.863426,22.49301,21.459501,20.642054,19.865295
18.828706741333008,17.63192,17.400011,17.650541,17.813047,17.333994,17.45418,17.919691,18.33442,19.201963,20.27814,21.565489,23.592155,24.267569,24.673834,24.68399,24.287882,24.204937,24.33528,23.88331,22.17023,21.10421,20.502644,19.290833,18.908268,17.713173,17.537127,17.350922,17.977245,17.565903,17.286596,18.226082,18.662815,19.575218,20.287872,21.479158,22.967524,23.825756,24.507942,24.904049,24.822796,24.245564,24.0729,23.612469,22.197315,21.149702,20.322998,19.52105
16.480022430419922,16.934444,17.341923,18.531494,19.27134,21.240658,22.94521,23.21561,24.869932,24.434288,24.990108,24.62582,24.039955,23.576143,22.689833,22.072044,19.458647,18.286444,17.080912,17.206722,17.313755,16.0256,16.277222,16.371113,16.18709,17.85831,17.561623,18.404745,20.78694,21.775354,22.577166,23.420288,23.77331,25.241732,24.362932,24.02681,24.546955,23.795843,22.571533,20.949602,19.493385,18.233868,18.108055,17.189823,16.040623,16.495045,17.178556,16.630245
16.211254119873047,15.284627,15.20159,15.492222,15.684718,15.512981,16.033855,16.773647,17.65498,18.361273,19.692001,21.310532,23.063763,23.9885,24.048893,23.750711,22.841068,23.033566,22.363602,22.10694,19.796034,18.724564,17.798409,16.928398,16.28863,15.492222,15.212913,15.163845,15.909298,15.754545,15.797952,17.290745,17.913528,19.062494,19.524038,21.105768,22.578745,23.403461,24.014923,24.041344,23.524244,22.831633,22.089954,21.706848,20.08714,18.724092,17.52193,16.62267
18.121200561523438,17.782103,18.09128,17.981571,18.34228,18.495207,19.24488,20.260515,21.223997,22.208672,23.110443,24.547459,25.245602,26.232979,25.993614,25.46502,24.569067,24.678776,23.03398,23.287472,20.822357,20.362745,19.372875,19.017153,18.264154,18.282438,17.792076,17.748857,18.209301,19.008842,19.51583,20.693533,21.360094,22.758877,23.134546,24.544132,25.328714,25.298794,26.149866,25.381907,24.761889,24.0172,23.139532,22.339575,21.170805,20.10094,18.862564,18.545074
19.480571746826172,18.47824,18.2798,18.511553,18.652054,18.266764,18.385538,18.798347,19.185085,19.897728,20.843933,21.954536,23.657923,24.248894,24.570452,24.558865,24.186611,24.130121,24.206888,23.817253,22.32679,21.41716,20.900602,19.877449,19.558788,18.540522,18.407265,18.246485,18.802692,18.450718,18.234898,19.06921,19.461742,20.238115,20.832706,21.86944,23.126339,23.860708,24.428503,24.747164,24.651566,24.156193,23.973686,23.601433,22.36445,21.453552,20.724072,20.033882
25.86779022216797,23.135542,24.681276,24.158773,26.281437,27.076077,31.582653,38.364292,44.392113,50.409046,56.396046,65.83917,71.53227,78.08531,76.77906,73.165085,67.74413,69.1157,58.74186,60.17874,43.864166,40.77542,33.85771,31.430258,26.510033,26.32498,22.983145,22.504185,25.802479,30.483223,33.17193,40.769978,45.495625,54.316925,57.076385,66.14397,71.83707,72.44665,77.67166,73.078,69.45315,64.78329,58.818058,53.957703,46.342648,39.033745,30.809786,28.273476
17.640522003173828,15.074232,16.827864,16.229063,18.431795,19.08406,23.767542,30.48267,36.414543,42.5977,48.222153,57.482185,62.721695,69.287125,67.87566,64.45394,58.733253,59.898773,49.71381,51.034378,34.99239,32.172142,25.489094,23.286362,18.314175,18.442488,15.052847,14.860374,17.768837,22.602018,25.617409,33.02223,37.419674,46.2012,48.79422,57.631886,63.170795,63.427425,68.70971,64.090385,60.561733,55.82479,50.130833,45.094486,37.48116,30.48267,22.356081,20.164042
19.88320541381836,15.849336,15.211628,16.516705,17.18407,16.094036,17.80695,20.246548,23.435085,26.43824,31.472929,37.553623,45.23577,48.550365,49.291885,48.431725,45.265434,45.54721,44.23472,42.83325,33.933155,29.523891,26.493855,22.478523,20.231718,16.360985,15.478576,15.330272,18.251862,17.228561,16.635345,22.033611,24.499166,28.77032,30.764082,36.77132,42.73685,46.414787,48.7135,49.544003,48.031303,45.473057,43.204006,41.46885,34.99538,29.928019,25.529879,22.070688
22.700084686279297,19.09502,24.883434,22.547756,28.869316,34.632343,45.828358,60.97217,83.25313,94.34442,108.07921,131.00438,132.78152,147.10023,143.64749,135.87885,117.802734,116.304855,88.175186,92.11029,63.549034,52.162613,43.111866,38.186634,26.838295,27.34605,21.93845,19.805878,23.766373,38.186634,50.677425,70.46086,79.48304,100.374016,103.61096,127.29776,136.03116,132.52765,144.81534,129.83655,115.111626,104.24565,90.80282,79.259315,63.193604,51.984894,34.200752,31.763523
66.29080200195312,135.95825,115.52246,266.933,255.08957,415.9052,601.7431,730.802,867.6985,903.4611,990.31323,1040.7059,1001.92444,1044.886,942.01044,841.9216,627.5781,488.06906,351.69507,324.29254,250.44507,128.29483,158.01959,139.67383,99.26672,230.24152,147.8017,156.85849,341.47717,551.6551,665.721,714.66235,861.89294,940.3849,982.1853,1057.8906,1043.9572,1014.6968,936.9015,767.1452,588.2595,459.79572,325.9181,263.9141,246.72946,214.45023,177.99094,134.79712
16.509273529052734,21.000065,21.16238,24.408737,33.796116,44.59025,64.27128,84.20255,102.57828,109.057465,117.98494,140.35774,132.6747,140.79059,135.27179,122.80037,109.62558,94.25949,67.537926,65.27224,48.78346,31.253136,34.337177,32.199993,18.88993,27.979729,18.13245,16.292847,32.443466,55.884865,69.11376,80.10065,98.912605,112.6014,111.627495,137.59834,137.81476,131.61963,131.809,112.70961,98.966705,81.73059,60.32155,59.036533,48.080082,43.50813,31.604828,27.682148
23.41602325439453,15.995247,22.284035,21.026276,27.660957,30.899685,43.66594,64.30891,86.08484,101.970924,118.87992,145.73308,155.5436,174.91309,171.32846,163.40459,142.21135,145.70163,111.86791,117.402054,76.07681,65.81822,49.92329,40.490097,28.761497,26.874859,20.586067,15.114815,20.900505,35.99361,49.640293,73.42766,84.299416,109.902664,116.883224,145.22997,159.63132,158.49933,174.59863,155.79514,142.80878,130.70285,112.51251,99.34535,79.36271,62.846764,36.5596,30.145031
72.70245361328125,48.173004,44.436733,48.562878,52.78649,41.61016,41.4802,49.180176,53.30632,74.3919,91.75745,115.604614,156.65489,168.93585,176.96072,182.09404,174.23163,168.87088,178.45523,168.02615,138.37964,117.489,108.57575,82.31929,75.52902,48.595367,45.151497,40.960373,53.436275,47.29579,40.310585,54.540916,59.934143,76.22755,92.71588,113.59434,142.45705,159.51395,177.35059,182.74382,182.224,172.8021,172.02234,162.21057,138.05475,119.57644,105.10244,91.40006
39.52458190917969,109.51283,162.54431,232.74037,238.5173,304.18326,353.47427,357.96283,384.72794,403.1809,375.08585,311.91354,275.17386,209.09232,137.95076,71.443214,29.383766,-8.270248,-46.17363,-55.48323,-54.652008,-34.037888,-41.020096,-17.33049,22.48468,78.21761,151.59972,226.63095,267.5267,316.98395,347.15704,401.18597,363.2826,388.0528,360.9552,298.78036,258.5496,217.07199,152.21648,66.45593,35.036026,-4.4466553,-29.216843,-26.723206,-62.132935,-37.196503,-36.365295,-18.90979
34.11767578125,26.62362,25.34904,27.225504,28.77152,25.880114,27.390726,30.82501,34.625145,40.17783,47.989056,57.20173,70.08914,75.15206,77.299965,77.34717,73.07497,72.52029,73.13397,69.56987,56.947994,49.487312,45.91639,37.734886,35.08541,26.965866,25.950924,25.136608,29.998894,27.308115,25.92732,33.315163,36.70224,42.732887,47.218998,55.756027,65.73433,71.8712,76.28502,78.291306,76.96951,73.12218,71.06868,68.23628,57.673798,50.285217,43.901253,38.460686
39.06157684326172,21.856735,19.009544,23.38984,26.431713,19.058212,20.055946,26.723736,31.931423,45.70503,60.26952,78.64244,108.19728,118.17464,123.382324,124.25838,118.00429,114.500046,119.05069,111.628525,87.51254,71.89556,64.13879,46.14306,41.276062,22.294765,20.274963,17.719788,27.648464,22.927475,18.790527,31.420387,36.55507,49.124092,59.922745,77.04241,97.92792,110.75246,122.89562,126.253845,124.647736,116.495514,114.20802,108.19728,87.81673,73.36783,61.839127,50.340843
39.033103942871094,24.47248,21.191212,21.816216,23.710758,15.195087,15.312275,19.355267,19.316204,33.828,42.48039,57.366467,82.75404,90.84003,97.18771,99.96117,98.2424,97.3049,100.46898,95.95724,80.527466,67.78326,60.188004,45.380795,40.048737,25.859207,21.757622,19.452923,23.984196,19.062294,14.960712,21.933403,24.76545,35.1366,45.175716,56.945187,76.48448,85.488434,96.13302,101.679924,103.63306,97.96896,98.82835,92.207214,79.726685,68.90631,61.550316,52.68064
62.660888671875,40.767426,44.580704,47.21054,57.138214,56.677994,84.42287,121.8653,154.08093,187.26115,227.09204,286.06635,328.07812,368.70926,362.5291,341.88483,312.49628,325.0538,266.6712,273.5746,176.54967,154.98494,108.88044,92.04942,63.581337,54.442627,37.743103,32.877884,58.91336,80.60959,89.288086,133.4695,162.38138,214.51808,234.48848,287.24976,327.5522,340.43842,368.1833,347.67047,326.6317,301.5167,264.83032,239.48518,191.08368,141.68777,97.63785,75.547134
42.76781463623047,36.42839,42.527077,39.798717,45.97765,48.51877,58.97748,76.79207,91.47037,107.42593,121.19478,144.33234,156.7972,172.73938,168.83408,160.27452,145.99075,148.58537,121.85012,125.875786,85.95347,78.878456,62.240814,56.83759,44.640217,45.442677,36.749374,37.07036,43.65052,56.6236,64.35396,83.26523,94.00815,115.79156,122.77295,145.53603,157.76015,157.81364,170.65298,158.99059,150.32404,137.80568,123.7894,110.26797,91.70776,74.61205,53.92199,49.133987
14.797985076904297,12.665794,19.122711,15.683044,20.088234,23.266403,33.32391,46.01648,57.63353,70.3657,79.407394,98.0339,102.13736,114.44775,111.26958,107.246574,91.033875,93.06549,71.26082,73.252205,47.42453,40.65583,30.326773,26.927336,18.076733,20.369843,13.912926,13.671543,18.137077,28.073893,36.90438,52.558887,58.19172,74.76083,78.44188,94.39308,103.86725,100.56839,112.83855,100.85,93.40745,84.07408,72.71916,62.92315,50.763622,40.71618,24.714684,22.642838
27.77969741821289,22.630291,21.810106,23.50121,24.338305,22.67257,24.211472,26.925692,30.14724,33.57595,39.65348,46.601665,55.775894,59.470955,60.536346,59.521687,56.61299,56.968124,55.742073,53.92414,44.394775,39.371147,35.41925,30.29944,28.19402,22.976967,22.50346,21.590263,25.293777,23.737963,23.061523,28.870459,31.462074,36.271145,39.48926,45.93791,52.723457,57.187965,60.06284,61.195877,59.45404,56.359325,54.13553,52.46979,44.982437,39.25911,34.358086,30.223341
28.311126708984375,20.98959,26.075542,24.007626,30.909992,32.279285,44.547054,61.95666,75.98495,93.33168,108.359,132.0981,146.01462,163.61984,159.20456,149.3121,136.68105,139.67114,111.72635,116.421074,73.74238,66.2881,47.872482,41.55696,28.618519,28.702354,20.542473,20.542473,29.121525,42.562973,48.90644,67.33604,79.740036,102.89579,110.95786,133.55124,146.90884,148.69731,161.77548,149.98277,141.99057,128.38144,113.73837,99.65419,79.649216,60.43367,39.51699,33.955975
60.24094772338867,18.138557,16.426697,17.352028,19.341484,4.3049088,4.3974457,21.701065,30.214073,53.763657,76.52671,110.567184,166.23718,186.08546,207.7844,210.56036,197.42072,202.60255,203.43535,188.02866,148.84103,115.48299,112.371574,71.43741,66.07051,25.263573,19.387749,10.319542,28.50222,7.8211517,6.6182327,24.939713,35.58098,58.390293,75.71705,112.08241,151.29315,172.48315,193.16422,212.5961,212.87369,203.25027,192.70155,184.00348,147.80005,123.8225,99.81604,85.00502
47.35666275024414,30.656944,33.12185,37.281372,41.163593,38.51382,47.356663,58.07899,72.960846,85.216034,105.53993,133.53584,159.26326,173.06671,175.10027,172.4505,154.42589,155.99727,147.80147,140.68405,103.53335,85.47793,73.94681,58.602783,49.94481,33.245094,31.889397,32.320755,43.99823,40.88629,43.289574,68.58564,77.25902,96.43905,99.51921,127.01925,149.74258,163.88495,174.1143,174.23755,167.8288,156.0589,143.91925,137.5413,109.218025,87.51918,69.5716,53.210808
41.91645050048828,35.085106,41.54383,38.624985,46.13946,48.53043,62.286266,81.66243,97.66951,117.03791,133.78246,160.2539,174.32025,193.1375,188.54187,177.73593,162.27226,165.22215,134.17061,139.0457,91.82405,83.867096,64.025154,57.50433,43.251667,43.8727,34.588287,34.898804,43.406925,59.18111,67.25452,88.80429,101.527664,127.51005,135.81635,161.74438,175.68652,176.05914,191.1502,177.54962,167.70628,152.49103,136.14238,120.50792,98.70197,77.99835,54.70969,49.058308
38.8409538269043,27.374111,26.123184,29.584087,32.12764,29.208809,33.81639,41.217716,50.06803,58.741135,72.9522,90.51471,110.70677,120.56825,122.69483,120.31807,110.91526,111.39478,107.12077,103.368,78.61526,66.04343,57.823788,46.01294,39.987637,28.625042,26.957138,26.123184,34.5878,31.377083,31.001804,46.40907,53.122383,65.33978,70.6405,87.72097,104.47298,114.14682,121.15202,122.65314,118.39998,111.1029,104.28534,99.886246,80.84608,66.700165,53.98761,44.1157
38.427284240722656,30.275528,30.455479,33.334686,35.224167,33.910526,40.280777,47.154884,55.24366,62.77909,75.54208,91.4587,107.15039,116.00395,115.824005,111.68514,103.4614,105.54883,97.3071,96.02945,72.38845,62.92305,52.283478,45.625305,38.139366,32.57889,29.447754,29.483746,37.167633,37.851444,38.247337,52.139515,57.951916,70.76102,75.20017,89.67719,103.20947,110.31752,116.50781,115.75203,110.06558,102.88556,94.3739,89.893135,75.209175,61.955814,50.411987,42.51216
27.343460083007812,21.511875,19.685303,19.250406,20.333698,16.49869,16.43543,17.645237,16.214027,23.204023,25.76992,31.729998,42.292088,45.54196,48.14344,50.705383,49.709072,49.274174,51.670067,49.527206,44.08703,39.08175,36.845978,30.282974,27.9879,21.535597,19.764378,18.246187,20.080666,18.309444,16.625204,17.95362,18.942024,22.69796,27.137873,31.449291,39.587814,43.209328,48.43601,50.768642,51.527737,49.993732,50.705383,48.19879,44.189823,39.611534,36.940865,34.24697
74.06063842773438,103.80051,95.80875,130.13403,167.86566,220.2707,328.94568,415.77426,499.9826,532.60474,580.6864,674.62244,635.5807,670.16797,632.04333,575.3149,505.35413,424.87964,306.80453,283.81183,220.92577,137.20872,158.03972,143.89037,83.755585,142.44922,92.66443,86.375824,172.18909,289.64188,354.70602,400.05276,491.7943,551.7326,556.056,668.5958,658.9009,637.15283,616.3218,528.8054,453.53864,372.86356,272.2827,258.26437,218.82957,202.453,147.29669,121.09416
40.462310791015625,28.451878,26.479721,30.424034,32.67229,28.708256,31.942593,37.898506,44.820778,53.685623,67.54002,83.78073,104.4588,112.781296,115.73953,114.359024,107.10149,106.805664,105.622375,100.277824,78.50522,66.55764,58.828022,46.1224,41.66533,28.7477,27.899673,26.243061,34.881107,30.779022,29.319626,42.750015,48.479126,59.17315,66.11761,81.00986,97.24071,107.180374,114.63513,116.76506,113.76738,106.805664,101.99361,98.02957,79.85614,66.77212,55.638058,45.96463
23.363544464111328,18.758114,18.261347,19.761993,20.507141,19.989677,23.2911,27.90688,32.82279,36.807262,44.067284,52.983192,62.183704,67.793015,67.52393,65.24709,60.50712,62.183704,56.833126,56.21217,42.81373,37.304028,31.379063,27.710243,23.446339,20.269108,18.282045,17.971567,21.914644,22.131979,22.483854,30.633915,34.24064,41.098335,43.97673,52.393284,60.455376,64.39845,67.87581,67.13066,63.98448,60.403625,55.47737,52.838303,44.817608,36.786564,30.090578,25.536894
33.42894744873047,34.129547,38.71041,38.0637,45.662544,55.228462,68.29739,86.27054,108.676346,121.839584,135.28577,160.61523,154.4715,170.80092,166.00449,153.82478,134.34265,128.84561,95.474785,99.96597,74.46808,58.83926,54.66259,49.92005,38.656517,40.488865,35.42297,32.51277,40.488865,59.135666,73.565384,95.088486,105.96151,125.12703,127.525246,151.83076,160.1841,152.04633,163.20209,145.09421,130.62407,114.25422,97.31177,88.550865,72.25849,60.994957,46.632607,46.228413
58.9578857421875,88.89426,78.097534,120.69551,134.33864,184.39618,252.30511,322.69238,371.86658,397.1898,440.0822,483.36728,453.0383,480.0301,440.96558,407.10315,333.83264,281.4624,200.14958,194.06415,147.98178,97.62979,109.89879,98.21869,63.86548,116.08237,80.84578,82.61252,149.84666,227.06778,283.83646,312.58273,372.2592,408.28098,426.92987,485.13403,485.72293,458.1422,444.79352,373.6333,295.28345,252.70999,183.66003,179.78304,163.29349,147.39287,104.10782,87.912735
17.871061325073242,17.000994,18.77134,17.774387,19.84684,20.016022,23.417746,26.979586,29.961382,34.08816,37.2482,42.27526,44.311462,48.166344,47.235855,45.0486,41.658962,42.202755,35.644012,36.54127,27.920649,26.432772,22.239529,21.133816,18.366516,18.904266,17.206427,17.520618,18.813635,22.312035,24.493246,28.647217,30.673597,35.789024,37.5926,42.13629,44.915672,44.323544,47.73131,44.39605,42.861347,39.48379,36.127384,32.864628,28.822437,25.160902,20.57794,19.768293
87.95770263671875,62.867596,58.125362,58.831654,62.19494,48.40547,48.472733,56.342823,57.01548,80.62574,96.164116,122.4156,165.31325,178.4637,189.25984,193.49759,191.21054,189.66344,193.83391,187.1746,158.65395,136.986,123.858665,99.25834,89.403915,65.42369,58.495323,54.728447,63.237556,54.42575,47.060158,59.807007,65.28916,84.12355,100.68773,121.31833,154.63483,170.05548,187.24187,197.26447,200.96408,190.47061,192.15227,179.64084,157.07321,138.28926,125.946,109.79382
18.650732040405273,11.328644,11.769325,13.125267,14.752399,14.379513,21.362616,29.905052,38.574608,45.610676,56.70186,71.44773,84.82071,95.32926,94.10892,88.78684,81.95628,85.83766,72.24435,73.17656,48.65893,42.816162,30.583023,25.650784,18.633783,14.989689,10.5150795,10.142193,16.549023,20.78634,20.888037,33.294907,40.044956,53.091663,58.78662,72.44774,83.76985,88.58345,94.75299,91.66822,87.09192,80.36305,70.66806,65.625656,52.140385,39.778008,28.159277,22.46432
15.65664291381836,14.309195,16.584393,15.325302,17.942884,18.461983,24.16102,30.88721,35.987076,42.878937,49.12744,58.432556,63.192802,69.62079,68.20707,64.8495,58.355247,59.60329,49.022522,50.12146,33.797474,30.793331,23.652966,21.488216,16.79424,17.026178,13.823231,13.756964,16.871553,22.438055,25.574734,33.629044,37.268253,46.620308,49.055653,58.36629,63.634586,63.52414,69.156906,63.89966,60.398506,55.32901,48.95073,44.160114,36.547592,29.396183,21.554483,19.323465
62.40252685546875,50.09108,47.03797,43.308228,46.37784,38.604794,38.70381,40.436657,36.756424,50.454147,55.02556,67.01107,88.65925,96.66334,103.4957,108.14963,106.66432,107.539,112.34146,108.61171,98.148636,87.13269,82.59429,69.577324,64.42418,51.01526,46.460358,42.978165,46.212807,41.311333,39.165905,40.60169,41.75692,48.44075,57.624825,67.002815,83.79903,90.9367,101.4823,108.01759,110.229034,108.28165,110.856155,105.34406,97.438995,88.93155,82.858345,79.02546
22.628807067871094,26.749115,27.200653,29.09148,38.206955,50.652542,68.742386,88.41615,110.03013,119.653595,130.09546,155.77684,145.27852,157.1879,152.05164,138.16675,122.87082,109.917244,77.822586,79.85805,58.822605,41.33952,42.609478,40.29533,26.071804,31.179855,23.531887,20.08889,36.259686,58.356956,72.883865,89.71257,105.68405,122.56038,121.06465,147.98776,151.8823,143.07726,148.66507,128.09175,113.34613,93.838165,73.68817,71.07065,56.635456,49.72124,35.751705,36.76767
97.88302612304688,54.50563,70.702805,65.599594,87.89845,94.44389,135.49155,203.05379,253.58679,317.8694,377.72824,474.52307,547.0776,618.74457,603.43494,565.4935,520.8958,538.2024,435.6942,452.7789,283.7901,245.93195,171.54694,142.14793,91.78134,84.23744,50.733673,52.95247,90.22818,133.71652,147.58397,222.07993,272.50198,360.89316,398.30753,482.84354,546.8557,565.4935,607.65063,577.2532,552.1808,497.48755,438.68958,386.1042,302.031,221.80258,142.48074,116.298996
18.5422420501709,16.669289,17.430176,17.371647,18.273005,18.752949,20.719551,24.594223,27.703617,30.74351,33.695606,38.96914,42.574574,46.004417,45.41912,43.710052,40.77186,41.80198,36.347004,37.031803,28.360615,26.63984,22.715416,21.293142,18.858303,18.308123,16.63417,16.14252,18.14424,20.374226,21.562378,25.785303,28.215754,32.794247,34.54136,39.56029,42.66822,43.206696,45.80542,43.663227,41.965866,39.437378,36.253357,33.654633,29.606842,25.439978,21.176083,19.537249
50.77629089355469,42.158325,46.467308,44.810005,50.859158,52.682186,63.123184,81.18777,95.88251,111.78569,126.21112,150.02101,164.96434,182.80795,178.88568,169.05235,156.8988,160.0753,133.25464,137.86746,95.937744,88.14843,70.194336,63.427025,51.080128,50.361965,41.77162,41.605892,49.809532,62.156425,67.5979,86.02156,98.634315,121.087296,129.44286,151.6507,165.90347,168.49992,180.5982,169.99149,162.3679,149.38571,135.24341,121.36351,101.358505,82.63791,61.521126,55.775814
2.6966476440429688,13.863453,9.137688,32.55648,28.775867,54.242493,84.413,99.94239,121.71591,128.05194,141.87918,148.95032,141.84418,150.56058,135.36812,116.53507,86.89403,66.0394,46.856293,43.145695,31.856365,12.218185,18.694237,15.193668,7.5624313,29.26595,17.399025,17.013966,43.37323,73.742836,90.35959,100.37996,123.08113,131.65752,138.9387,151.47073,148.63527,146.63995,134.56299,108.6588,81.35438,60.499756,41.938,33.2916,30.87621,27.620682,19.254326,14.423546
49.99592208862305,33.695675,31.309036,35.879196,38.875195,32.781643,36.183876,44.257828,52.204834,63.820663,81.34756,101.00401,129.36441,140.02812,144.14127,143.68427,134.06152,134.1123,133.50294,127.35862,99.13786,83.704445,74.78271,57.68903,51.976326,34.3812,33.1371,30.242664,41.61729,36.006145,33.11171,48.777214,57.079674,70.39662,79.968575,99.08708,119.817856,132.86821,141.39917,146.93414,142.92256,134.1377,129.69449,123.169304,100.73743,84.54667,71.082146,59.08547
22.334144592285156,24.323734,26.839977,27.542183,36.846428,47.993965,63.793625,84.96041,109.36394,118.68281,132.20029,158.91342,150.83804,164.9992,160.66895,145.83481,126.90448,117.2784,82.64715,87.21516,62.74031,44.629223,43.312584,39.889324,27.132565,32.018753,24.089664,19.174217,32.194305,53.523846,68.31408,89.84112,104.46312,121.46238,122.486435,149.96028,156.68976,147.73663,157.56754,134.89209,120.350555,100.89356,81.220795,75.02162,60.589806,51.153896,36.056446,36.81717
38.78996276855469,48.463608,47.871338,104.13645,115.38947,199.05914,290.74905,321.30002,364.2392,391.77948,412.90356,418.5301,382.7968,412.60742,376.97287,276.38666,192.70464,126.34637,87.84918,98.41123,63.763763,22.897537,21.51558,19.343948,17.468445,66.13283,64.257324,65.44185,165.18903,216.05435,275.3502,328.99945,365.22632,405.1054,410.83063,421.68884,424.05786,392.56915,362.85724,265.33105,185.4494,120.226295,79.45877,52.708176,52.017197,63.368927,36.81575,33.45958
85.66313171386719,74.1033,102.05708,87.134384,113.511826,136.52641,181.08432,246.55502,319.914,376.34042,434.66504,522.6249,544.9038,608.588,595.34674,556.6738,493.30493,493.30493,372.55722,390.89532,257.3267,224.64388,169.83975,145.24883,101.84691,104.57922,78.51706,78.51706,94.0703,153.02545,202.52255,280.026,317.0503,401.089,424.2612,524.9368,555.6229,548.8972,597.44855,536.0763,493.09476,441.49585,386.6392,332.63638,265.97028,209.9839,132.11266,119.71211
14.2740478515625,12.845848,17.553074,14.944426,18.952126,22.872383,29.138966,38.728294,49.65656,57.04712,64.65446,78.28063,79.388214,87.81167,84.89698,80.61238,70.22151,69.30339,52.296173,54.678932,37.241802,31.091808,25.48103,23.338732,16.401772,17.87369,13.924286,14.2449,16.751534,25.043827,32.9062,43.439163,49.102768,60.5156,62.75991,76.123764,80.816414,78.10575,84.72209,76.99817,69.69687,62.381,54.48948,47.160854,38.09435,30.742044,21.356743,20.234589
22.099445343017578,21.152758,24.87189,23.154327,26.57593,29.159035,36.123955,44.14376,51.766712,60.66347,68.54127,79.98267,82.471115,90.45034,87.90781,83.47189,75.397995,74.99228,60.10222,62.286366,44.076138,39.65375,32.580635,30.038103,24.046919,24.912462,21.612577,21.774866,24.614931,32.68883,38.65297,48.654053,52.83216,64.396126,67.39172,78.873695,84.066956,81.9572,88.881546,81.65967,76.128296,69.29862,61.73864,55.282562,45.803844,37.936188,28.753311,27.26566
31.810291290283203,21.976227,23.87061,24.260628,27.157917,28.96872,37.35414,54.61251,67.28815,80.5697,96.61623,121.0412,142.99373,158.70596,156.2544,147.95255,136.08481,141.37793,120.17759,121.096924,81.886894,69.46111,51.33913,44.179485,32.45104,28.355831,20.41615,19.858978,29.19159,37.103416,38.997795,60.26779,70.91672,92.08921,100.175156,122.68486,140.82077,147.7854,157.81448,151.62988,143.94092,133.02037,118.25535,107.02836,87.91043,65.68628,47.048916,37.855595
177.75698852539062,105.55124,93.54921,108.35817,118.230804,85.03165,87.451416,110.19719,122.296005,184.8711,236.29108,306.31903,429.89636,465.1281,488.8418,501.0374,478.38843,463.2891,491.55194,459.22388,368.62793,308.90817,280.1977,205.82625,184.7259,106.51915,95.96898,87.5482,122.10242,102.26036,81.93434,124.81256,143.78351,192.80792,238.17848,301.58838,386.3406,438.9947,486.906,505.1026,505.2962,474.42,473.7425,443.93097,371.58005,315.99808,272.09753,231.18536
