V1,V2,V3,V4,V5,V6,V7,V8
6985.623046875,6347.988,6505.3926,7001.6553,7349.9863,6525.797,6742.9575,7597.753
9281.787109375,8391.226,8826.91,9897.888,9988.096,8590.834,9682.924,10874.818
8217.724609375,7531.948,7950.633,8804.244,8867.407,7867.6177,8708.596,9638.004
2644.830078125,3614.0286,3393.398,2774.5415,2638.7688,3663.125,3378.2449,2660.5894
1023.703369140625,1855.4381,1341.7684,1219.8619,1114.5791,1862.6417,1473.6492,1279.707
9132.9833984375,7737.876,8034.643,8821.711,9175.213,7353.2124,8366.552,9199.053
9430.8583984375,7843.8306,8275.157,9151.766,9448.981,7703.74,8618.588,9345.318
8240.5224609375,7730.553,7565.1616,8223.388,8348.127,7593.048,7795.2793,8365.262
521.8065185546875,605.8683,611.76855,422.6889,581.01263,635.50525,646.83105,435.64233
4725.6220703125,2634.4033,3027.704,3780.0703,5233.1777,2510.5713,3307.2942,4260.454
5987.2021484375,5723.208,5499.4424,5543.441,6426.563,5699.323,5490.6426,5850.177
4355.2998046875,4418.9736,4443.9087,4617.564,4487.0996,4366.877,4494.224,4928.3623
3169.84326171875,3016.7427,3061.9426,3023.0088,3128.2954,3005.847,3010.277,3074.9766
7848.99658203125,8023.216,8281.385,8077.9785,7927.531,8216.541,8360.5205,7898.043
9008.4189453125,8840.441,9487.509,9193.084,9256.863,8958.73,9712.963,9448.203
4639.9794921875,4517.8,5049.926,4432.595,4926.1377,4910.865,5149.5986,4575.6743
3684.1259765625,4129.2344,4015.2485,4009.1807,3780.3423,4218.949,4133.135,3889.5605
5402.0,3596.7773,5419.628,4464.312,5488.785,3549.931,5444.0366,4542.9614
4854.0517578125,4846.574,4903.9004,4921.347,4895.4263,4916.3623,4947.2686,4936.8003
8599.228515625,8540.224,8738.769,8531.293,8784.696,8564.145,8875.517,8505.14
9648.203125,9715.365,9630.269,9704.746,9656.102,9708.799,9649.732,9687.074
12976.76171875,13085.741,13080.633,12489.762,13347.972,13254.318,13308.808,13194.721
8161.16162109375,7628.1934,7504.2573,6966.689,8036.8027,7427.696,7316.238,7498.7583
759.7353515625,812.5068,811.14197,770.65356,793.9685,816.71484,817.2835,793.7411
962.0518798828125,1061.6985,945.5314,1038.9486,968.8786,1045.5535,931.87805,1072.9625
1254.1798095703125,1341.8026,1284.2219,1356.8237,1256.0156,1327.6161,1301.7465,1424.7523
1853.6956787109375,2231.8481,1962.4282,2106.8936,1906.7466,2154.4639,2004.5183,2075.9836
5073.17626953125,5510.416,5199.0483,5101.692,5043.7964,5445.176,5161.6035,5112.637
8416.9697265625,8355.385,8319.659,8337.122,8382.174,8346.989,8290.631,8360.795
12851.39453125,12855.073,12992.995,13027.936,13355.2705,13278.034,13377.338,13474.803
7388.234375,7253.366,7242.5884,7233.267,7366.6787,7381.243,7195.982,7568.2524
9923.740234375,10812.32,10489.201,10624.068,10054.394,11082.056,10583.327,10761.745
9250.3369140625,9555.764,9232.783,9404.806,9511.295,9712.572,9343.369,9601.402
1513.84033203125,1823.9597,1624.9814,1645.5963,1502.1885,1843.6783,1785.419,1556.8627
3182.363525390625,3766.5771,3610.326,3424.8206,3169.1785,3749.3176,3627.1733,3362.9243
2967.7177734375,3584.5261,3449.6074,3327.8452,3000.7383,3523.9028,3421.7466,3181.3179
3584.75927734375,3884.424,3663.6182,3760.105,3605.17,3892.31,3818.0896,3689.5955
8953.58203125,8627.1,8888.225,8859.904,9063.912,8716.526,8956.357,8877.078
9660.4345703125,9656.447,9695.521,9732.735,9797.593,9777.392,9800.251,9859.792
9438.630859375,9263.186,9252.9375,9388.604,9505.683,9200.391,9298.796,9428.209
13523.2587890625,9183.797,10470.539,11734.459,15822.893,9540.152,10868.147,12847.412
1690.1275634765625,1228.5315,1353.8297,1498.884,1916.4183,1241.8427,1345.5522,1544.2096
8313.236328125,6081.4033,7699.04,7758.859,9239.164,6370.387,7318.221,8045.3154
1585.81201171875,1570.3108,1553.9006,1535.8445,1593.1511,1566.3325,1555.6498,1566.0239
563.0711669921875,438.65103,516.94995,444.37152,644.40906,580.94763,586.8469,495.49817
2034.9656982421875,2383.3225,3761.315,3124.9165,2025.7047,2966.292,3925.6387,3174.7837
6105.1484375,6554.374,7081.32,5822.763,5920.6914,7110.3354,7010.465,5630.016
10759.578125,11432.967,11748.748,11819.851,11464.336,12263.199,12164.91,12497.421
9479.6474609375,9751.859,9660.454,9575.463,9541.987,9815.603,9650.432,9646.823
1988.4903564453125,1726.0873,2157.4348,2417.142,2185.7422,2092.7327,2460.726,2923.5825
341.9268798828125,317.33954,365.87726,404.4781,377.72504,382.43866,406.8986,476.52023
1923.3629150390625,1723.2709,1696.7026,1532.3118,2677.4026,1844.1564,1683.7507,1843.16
2216.28955078125,3618.141,2636.5977,2650.4434,2417.0486,4104.7095,2635.609,2459.5737
5170.79541015625,5815.8438,5343.1543,5532.6577,5199.976,6102.7236,5500.6455,5493.6274
4801.6533203125,5451.331,5031.156,5115.7236,4810.4536,5695.8867,5125.0254,5022.1626
6566.61767578125,4890.249,6516.4517,6347.189,6597.6494,5212.286,6872.588,6869.3394
10073.0078125,9076.686,10309.307,9614.041,10522.886,9391.373,10545.607,10186.613
3997.38134765625,4169.2646,3694.095,4025.7795,3889.7676,4141.3647,3697.7068,4135.386
1001.3466186523438,2056.4534,1143.8583,1097.8961,1146.46,2646.7349,1084.888,1102.8103
1679.555908203125,1574.1746,1629.5673,1664.6945,1705.4187,1587.106,1655.0442,1711.209
5209.94580078125,8760.143,9617.603,9124.952,5092.708,9103.75,9607.624,8672.214
9487.6171875,7858.9116,7873.41,8374.444,10043.135,7984.3994,8168.1855,8457.772
9672.0263671875,9735.315,9832.062,9699.35,9689.3125,9772.118,9873.604,9838.195
641.7887573242188,1379.5914,1722.4534,1207.3043,669.46265,1190.5616,1639.155,1175.2026
2184.34228515625,748.01074,1521.5906,1457.3103,3444.3342,873.1233,1494.253,1653.1066
4745.5263671875,2416.6567,2841.573,3465.0403,5244.01,2526.172,3103.9595,3803.1724
7352.2255859375,3657.387,4596.011,5857.5225,8266.076,3398.829,5106.386,6775.1567
7387.4541015625,7037.512,7449.0176,6891.163,7354.5117,7250.825,7597.5273,7707.694
10779.6484375,10337.331,10419.461,11304.097,11298.16,10639.136,11147.752,12071.968
8692.666015625,8652.293,8222.62,8198.108,9296.805,8776.293,8450.434,8724.387
9632.8984375,9527.818,9736.896,9962.224,10053.221,9806.228,10319.714,10720.536
3315.6474609375,5065.664,4311.951,3709.3591,3333.5122,5132.7427,4217.818,3584.993
9574.529296875,8218.632,8728.867,9395.512,9751.989,8481.746,8874.027,9517.711
9116.0009765625,8561.84,8488.648,8891.827,9208.013,8365.479,8596.553,9087.561
8350.75,3137.13,4311.631,6304.081,10200.651,2976.9873,4890.084,7319.5156
19684.392578125,10148.284,12591.215,16460.22,22142.48,9218.235,13869.861,20114.281
3589.0966796875,1794.5381,2193.081,2961.9302,4066.6553,1683.5702,2455.6392,3452.3687
6074.857421875,5707.382,5550.3574,5592.057,6490.548,5716.5034,5534.72,5887.2104
10308.576171875,11164.325,9498.926,11039.664,10415.058,11304.569,9972.25,11359.108
4114.482421875,4063.9546,4035.5327,4139.1147,4167.5366,4094.9028,4081.6394,4239.539
9036.890625,8922.488,9539.298,9259.293,9324.095,9107.291,9792.102,9536.897
8923.8046875,8803.947,8778.977,8583.376,9069.465,8889.679,8831.415,8700.736
3661.3369140625,4115.013,4013.5884,4007.6965,3754.7656,4188.662,4120.4844,3881.8623
4100.212890625,4144.297,4200.755,4178.326,4181.42,4209.262,4288.9224,4218.543
7644.86328125,7932.619,6816.4624,7436.601,7870.326,8174.352,6787.64,7563.5107
9523.638671875,9536.904,9503.53,9511.706,9539.148,9543.299,9517.681,9512.082
12776.83984375,12780.158,12854.823,12340.466,13186.667,13040.656,13140.209,13090.433
1065.3497314453125,729.80286,861.31744,952.317,1260.0255,787.2199,899.49805,1031.3947
1075.1585693359375,1007.1985,954.92145,1067.1633,1092.3793,1081.0012,920.7876,1130.8182
4150.4130859375,3049.8345,3634.2505,3744.937,4681.6187,3189.4836,3571.6104,3678.7046
4137.83935546875,5505.548,4483.683,4226.9893,4933.0996,6091.4243,4649.3623,4328.728
9044.3701171875,7861.2114,8238.387,8237.02,10101.512,7814.6113,8515.58,8536.1455
9275.9677734375,9517.582,9264.52,9402.499,9530.235,9663.997,9380.808,9601.334
1312.058349609375,1595.5504,1391.9276,1440.2003,1293.627,1615.7372,1535.8679,1357.6979
3341.069580078125,3622.914,3407.5466,3534.1262,3374.7634,3638.8503,3562.8115,3474.0237
5486.70654296875,6505.9043,6222.0337,6044.0127,5333.827,6557.271,6277.5337,5923.9316
1645.245849609375,1575.6421,1607.1841,1787.449,1598.3735,1646.8318,1715.202,1886.4801
9019.5068359375,8681.158,8933.544,8922.351,9120.241,8769.599,8998.223,8955.195
9704.5166015625,9703.421,9754.348,9774.608,9835.938,9814.035,9849.081,9900.007
7932.83544921875,8144.2163,8370.142,8206.273,8050.6465,8452.561,8261.542,8493.285
9619.490234375,9424.731,9424.731,9562.841,9657.533,9342.651,9442.306,9621.972
9529.560546875,9366.079,9509.059,9535.569,9616.515,9412.914,9552.183,9611.92
3904.1650390625,3177.345,3499.6807,3703.0964,4154.523,3269.6646,3541.1462,3972.231
2664.165283203125,2688.872,2672.691,2651.116,2652.856,2655.8137,2651.812,2691.4822
609.568115234375,1443.9784,788.21216,842.8388,669.6083,1822.6742,811.34235,711.4395
1690.096923828125,1613.7561,1638.4424,1872.236,1618.8386,1694.4534,1777.8473,1970.9812
9728.5478515625,9577.417,9747.439,9743.322,9771.417,9591.222,9773.839,9798.301
778.6187744140625,579.6346,690.5833,579.6346,859.9008,761.2529,763.6648,628.83795
6229.46337890625,2823.3213,4939.7993,5773.48,6057.783,3611.6785,4329.99,5831.8516
8784.0302734375,9034.029,9517.201,9863.354,9163.837,9735.95,9558.066,10449.891
9463.2783203125,9756.888,9656.535,9565.165,9532.518,9825.25,9650.399,9637.691
1842.9681396484375,1568.1967,1998.1384,2246.6777,2035.486,1923.888,2302.2544,2738.0317
300.6842041015625,275.74854,323.39792,359.07324,336.35956,340.06287,363.64066,431.53485
4786.8701171875,5258.709,4664.523,4750.002,4748.3604,5514.7666,4777.906,4644.826
9818.4990234375,10025.609,10060.247,9563.04,9967.878,10094.164,10068.186,9641.698
8961.7236328125,9510.524,8700.172,9162.54,8840.171,9561.433,8876.741,9177.925
8592.529296875,8328.546,8481.308,8787.335,8553.334,8329.216,8413.637,8908.606
8832.201171875,9156.623,8820.85,8984.117,8807.049,9222.732,8832.201,8953.957
613.144775390625,1663.0104,828.99414,776.3408,741.4326,2218.9243,778.959,733.28735
3496.5390625,3549.5747,3822.329,5095.1836,4120.339,4140.543,4117.8135,5474.0093
1440.4222412109375,2705.2104,1740.7313,1795.4504,1484.3699,2991.086,1672.2246,1715.3105
413.0364990234375,1772.7578,686.5637,811.9303,496.61426,2427.3447,710.20184,600.4533
8709.8779296875,8957.883,8447.141,9655.244,8805.643,9016.814,9232.898,11324.98
4558.6083984375,4589.872,4594.2344,4554.246,4606.5947,4634.223,4640.7666,4554.973
4883.369140625,5292.822,4952.3354,4908.881,4859.8193,5237.733,4923.7397,4913.647
9044.427734375,9004.816,8937.408,9004.655,9026.709,9029.32,8883.84,9081.803
9672.5185546875,9431.204,9566.322,9641.218,9673.924,9401.403,9578.09,9676.923
8388.1064453125,8352.762,8283.552,8292.007,8343.713,8341.903,8241.91,8326.12
7681.10693359375,7683.9175,7662.838,7801.4946,7958.8887,7902.677,7891.434,8023.5327
3567.47705078125,2211.7373,2921.8472,3123.9863,4202.6133,2346.1343,2818.2925,3401.7893
1971.8291015625,1747.6414,1904.4178,1970.2795,2064.2937,1766.2375,1932.5704,2116.4663
2607.5830078125,2577.6223,2485.966,2600.2898,2656.466,2597.9246,2538.0032,2672.6292
1222.68310546875,1310.1794,1814.2285,1302.612,1247.7496,1465.5442,2040.3589,1552.0945
2949.577392578125,4279.0664,4277.631,4330.2744,2894.0625,5128.542,3859.3538,4663.3647
8747.7158203125,8824.039,8933.378,8898.861,8779.874,8875.063,9022.993,8877.637
9079.41015625,9376.094,9772.322,8847.439,9053.442,9427.192,9709.774,8949.945
562.4586181640625,1296.1185,1650.1171,1143.2179,587.0787,1100.5432,1574.7524,1107.5188
1695.945556640625,698.63055,932.53955,1305.8518,2033.3397,710.25055,1061.1969,1516.9441
794.4921875,399.46573,509.39474,636.1278,881.89435,352.53262,558.29834,788.24915
2219.145751953125,4224.796,2729.9756,2687.7126,2959.6653,4914.7837,3742.4478,3099.3164
8602.8076171875,7808.8613,8163.785,8143.8296,9268.469,7977.058,8577.15,8926.373
3243.8857421875,5000.3765,4238.07,3630.668,3269.0198,5065.742,4151.4976,3511.9805
9643.0283203125,8249.848,8787.963,9472.272,9824.938,8533.546,8952.283,9612.138
9829.466796875,8647.509,9124.838,9718.73,10070.754,8688.889,9454.131,10006.644
19508.787109375,9908.3125,12335.352,16272.734,21993.812,8947.437,13616.52,19983.703
6142.4775390625,3242.0566,3652.006,5158.505,6949.0674,3264.295,4158.635,5523.311
682.8472900390625,637.8006,618.6733,623.2795,737.80896,636.00494,618.2049,660.05066
14478.8662109375,15416.943,12537.956,14926.903,14678.383,15616.461,13176.759,15798.476
5088.2958984375,5099.5146,5044.286,5161.646,5183.2197,5149.565,5126.2656,5306.6196
8056.16455078125,8268.441,8547.293,8039.482,8195.591,8296.602,8524.948,7936.663
9271.6298828125,9145.318,9804.849,9463.063,9581.945,9328.448,10076.702,9738.414
8591.7998046875,8711.638,8811.503,8370.616,8727.172,8823.339,8805.585,8405.754
3795.165771484375,3844.8218,3888.1724,3884.2314,3886.5962,3911.03,3964.6272,3932.3113
4262.45947265625,4348.547,4386.279,4331.696,4307.152,4389.2095,4427.674,4358.804
4571.205078125,4635.412,4625.861,4659.822,4623.2075,4689.007,4667.2505,4696.4355
9886.275390625,9936.398,9927.825,9905.533,9909.227,9932.441,9924.0,9903.95
7678.8369140625,7962.8257,6629.5054,7427.332,7901.7954,8213.224,6564.5376,7514.9404
9596.20703125,9599.064,9615.287,9590.175,9616.18,9612.695,9621.959,9587.625
1839.4931640625,1831.7739,1841.7635,1874.9111,1851.7532,1830.4116,1853.1155,1920.3186
1302.9952392578125,1293.7184,1357.3472,1342.1766,1303.5956,1296.1741,1374.5913,1364.7687
1463.3349609375,1529.8069,1865.0652,1482.1791,1606.4255,1532.2917,1989.3118,1623.4059
1591.0205078125,1376.4387,1326.2233,1283.8453,1708.3174,1463.1316,1324.0594,1284.1296
9834.4306640625,11352.215,9354.532,10108.658,9874.758,12608.969,9559.47,9945.881
8519.4482421875,9628.345,8289.398,9107.128,8677.952,10201.138,8487.16,9245.084
6257.86669921875,6298.115,5711.451,5926.386,6010.301,6310.2656,5698.2803,6257.1074
5154.02734375,5318.7197,5490.7866,5272.016,5214.251,5348.5244,5590.032,5231.4575
6427.076171875,6579.1875,6858.0947,6994.1787,6548.2993,6649.2695,6920.778,6893.1357
7636.34912109375,7135.695,7269.7886,7672.3457,7652.561,7356.0703,7424.217,7943.8525
7425.73046875,7844.471,8334.728,8184.873,7137.2104,7733.2046,8209.048,8253.428
7597.6650390625,7525.744,7830.0254,7381.902,7740.8926,7639.4653,8056.546,7209.783
8034.33837890625,8155.92,7978.4077,7933.6934,8199.849,8202.504,8123.6177,7969.5845
8314.6689453125,8309.412,8204.808,8263.291,8436.405,8365.8125,8239.617,8315.428
476.5460205078125,497.72107,454.37637,481.80707,470.91855,494.16135,456.2871,489.97345
2025.6588134765625,2063.0388,2096.2944,1958.5035,2064.5857,2061.4922,2101.1924,2011.2224
4653.07666015625,4477.06,4382.236,4143.324,4803.017,4519.4346,4395.2744,4294.079
7764.61669921875,8097.3965,8493.535,8371.17,7941.4043,8214.978,8406.459,8477.266
8644.634765625,8674.553,8518.513,8412.042,8839.978,8749.053,8627.036,8571.308
8170.2880859375,8217.132,8141.461,8238.438,8245.332,8249.876,8130.494,8316.304
1826.2901611328125,1739.1335,1676.7805,1617.4255,2050.8455,1797.0969,1634.9144,1674.8237
2571.367919921875,2594.3328,2611.3154,2497.8413,2587.482,2595.5872,2642.289,2528.236
1243.9169921875,1222.1697,1071.0881,1219.907,1281.466,1256.1895,1126.0806,1219.5381
962.40771484375,1029.8872,1014.38275,1043.1012,963.641,1037.9918,990.94995,1096.3977
1096.6468505859375,1221.8538,1518.797,1232.344,1128.8792,1283.4419,1633.5135,1260.9386
1078.793701171875,1119.9565,1169.3031,1101.1239,1073.5812,1122.1823,1182.6678,1092.1584
3578.190185546875,4578.093,3798.9783,4278.73,3669.618,4757.1445,4008.0947,4002.2588
3882.23876953125,4363.1714,4193.6895,4103.994,3897.7947,4559.669,4343.9126,3903.0903
9601.423828125,9473.591,9655.349,9700.062,9607.996,9463.551,9695.231,9775.781
9481.3955078125,9262.37,9491.899,9436.824,9490.196,9232.136,9563.441,9590.128
8995.1455078125,9245.26,8912.605,8838.333,9106.689,9195.816,9010.379,8941.013
9567.365234375,9632.176,9568.336,9485.442,9576.468,9628.535,9532.169,9487.142
3732.31103515625,3901.0125,4064.592,4389.5107,3793.1333,3917.6587,4156.7056,4365.662
1332.6142578125,1282.7665,1421.0615,1603.0476,1412.5365,1292.7123,1288.0354,2146.7559
1362.9525146484375,1416.4149,1262.0833,1354.074,1351.7792,1488.4995,1220.4133,1416.9249
6190.10546875,7409.424,6338.8496,7163.007,6125.8677,7811.6074,6641.7637,7655.841
5961.38623046875,6906.9688,6407.815,6893.709,5837.9395,7222.058,6577.6724,6784.154
8684.5615234375,7790.6475,9037.345,9030.925,9023.596,7400.615,9389.026,9456.726
7287.42626953125,6752.8223,7379.33,7202.629,7480.2344,6812.2754,7600.088,7601.0356
1575.20947265625,2591.0095,2058.2803,2169.0825,1915.0481,3323.7234,2109.6277,1909.3054
6729.9833984375,7830.9062,6529.63,6808.3037,7011.39,8363.324,6087.0293,7168.941
3353.8388671875,2861.1707,2910.8403,3454.5205,3705.5532,3300.142,3035.6853,3931.0796
2709.656982421875,3193.2346,2673.1233,3156.701,2751.6213,3202.1213,2643.995,3312.5862
4573.47509765625,4357.828,4957.285,4658.9995,4804.8633,4427.612,5121.5786,4415.019
6346.98681640625,6454.1,6427.7153,6353.5034,6358.202,6462.5337,6434.1733,6344.46
6543.2626953125,6643.7544,6378.453,6628.8267,6535.9907,6604.4995,6368.661,6692.3403
8150.166015625,8351.21,8666.435,8169.6353,8288.206,8312.375,8575.131,8492.09
8204.1318359375,8489.346,7824.54,8163.32,8454.769,8437.197,7891.049,8304.51
1231.978759765625,1280.2286,1319.2069,1223.2119,1196.4064,1260.4241,1283.0038,1241.8811
862.2894287109375,883.64185,835.1931,824.89874,874.0317,880.84155,840.8733,848.9879
1207.928466796875,1065.936,1081.1392,1074.5997,1193.3502,1094.3845,1108.6816,1196.6824
25257.267578125,26845.52,29180.758,26047.768,27012.322,27694.04,30413.648,27672.281
8051.7158203125,8080.0903,8254.906,8068.0674,8050.273,8105.0986,8246.25,8121.4497
8669.375,7867.04,8754.018,8184.1953,8841.683,8003.827,8780.216,8231.555
758.2830810546875,804.82764,733.9397,705.76624,736.5363,833.45544,692.91296,739.0031
2878.9326171875,2777.9072,2742.119,2770.3406,2779.5432,2758.2747,2694.4692,2873.2065
734.2508544921875,758.51373,752.5924,724.6467,720.3141,753.6034,743.9271,748.4042
1269.61669921875,1447.3192,1405.1378,1357.8894,1251.0245,1415.4014,1403.0731,1325.433
3697.170654296875,3680.8967,5306.9478,4031.1282,4390.344,3963.9128,6093.528,4709.5537
3576.925537109375,3492.1091,3448.683,3728.238,3635.2793,3486.681,3395.079,3744.862
8455.9013671875,8768.189,7817.6187,8060.014,8511.042,8743.067,7100.956,8903.646
8690.1220703125,8017.067,9042.432,9110.21,8652.611,7981.691,9180.961,9219.082
9262.5458984375,8822.04,9093.595,9117.535,9416.187,8887.39,9219.716,9234.975
8675.0107421875,9789.351,9282.568,9124.726,9234.358,9543.655,9333.247,9359.094
1174.5064697265625,1238.7092,1425.0575,1373.6484,1166.6816,1223.2161,1488.5951,1340.9015
2182.06640625,1472.3973,2224.3765,2711.918,2372.7869,1606.6909,2253.668,3166.913
16078.2197265625,11250.764,12031.514,11652.135,18389.682,11000.043,12476.597,12264.639
3021.042236328125,2647.4456,3213.7302,3136.8328,3224.2869,2775.9043,3206.9517,3075.4927
5945.1171875,5067.3,6538.8984,5232.579,6659.7974,5918.1826,5515.3906,6223.0312
10333.0947265625,8181.9814,7276.7256,7706.722,10421.357,7497.382,7367.2515,10222.201
7224.5830078125,7147.193,7442.0757,7297.97,7271.951,7283.96,7545.8184,7313.3145
7367.7998046875,7302.1177,7651.876,7308.686,7389.968,7298.8335,7812.798,7273.382
7458.9267578125,8412.236,8099.006,8271.39,7519.1357,8469.937,8265.297,8058.866
7094.66015625,7688.779,7571.6587,7650.981,7194.7446,7735.627,7714.3325,7520.0195
4510.6025390625,4420.4937,4609.0547,4815.9707,4730.868,4740.8804,5006.2007,5323.25
8131.57275390625,7791.0,8112.5024,7479.8994,8160.351,7763.1753,8176.3003,7790.74
9163.9853515625,9269.71,7764.77,9392.459,9470.251,9388.492,8063.5986,9556.418
6643.5810546875,7409.11,7810.8887,7626.8887,6433.098,7591.789,7817.0933,7631.427
9069.59375,9304.115,8534.889,9236.312,9005.994,9258.652,8420.843,9305.674
10087.8212890625,10351.229,10369.644,10159.878,10276.7705,10460.114,10512.956,10461.716
8691.724609375,8924.591,8488.787,8790.355,8863.076,8956.92,8565.574,8821.751
1873.041015625,1961.1743,1948.5839,1780.375,1963.1887,1917.863,1931.9644,1825.449
2442.304931640625,2071.8296,2116.143,1793.6326,2633.9175,2033.7051,2197.7144,1939.3533
12675.662109375,11934.735,13029.055,12222.617,12637.831,12606.459,13577.138,13257.884
9390.826171875,9296.151,9043.685,9564.905,9042.667,9304.295,8743.372,9655.509
129.109130859375,123.147705,362.20203,127.91687,293.0492,452.21997,567.27606,199.45435
3279.75439453125,3209.8755,3778.7632,3402.776,3567.4968,3251.7378,3995.0789,3233.5757
3690.2822265625,3845.274,3776.96,3825.441,3804.1387,3877.5945,3823.2373,3929.748
6407.73291015625,6250.283,6326.972,6491.209,6626.2627,6601.831,6551.61,6648.6587
6237.50634765625,6118.0723,5964.1406,6216.4683,6137.1504,6138.9795,6078.348,6493.77
6282.88916015625,6220.149,6219.3013,6365.1294,6461.783,6483.403,6413.88,6472.381
5412.953125,5158.3955,5349.709,5099.8945,5518.887,5468.292,5566.3203,5139.422
7116.9423828125,8116.699,7146.899,7731.74,7214.043,7737.2495,7269.9966,7476.9375
10370.0576171875,9644.692,9737.183,10330.663,9856.222,9441.728,9021.024,10591.007
1602.0517578125,1888.8076,1745.2032,1699.1422,1606.6061,1810.5167,1756.8997,1687.7563
995.63330078125,1168.2747,1096.7345,1066.4042,1023.546,1114.3174,1105.5259,1075.6351
3661.43798828125,4005.4739,4057.8723,3708.3206,3795.8809,4225.7534,4194.5557,4062.5261
1725.0203857421875,1529.9993,1519.2147,1423.9509,1805.9047,1663.9077,1507.5314,1451.8112
1099.4765625,1071.8124,1087.1217,1058.3832,1102.431,1129.8267,1149.9706,1128.2152
20477.5546875,20172.473,19957.783,19929.535,22076.422,20799.59,20861.734,21206.367
26342.048828125,27111.91,25373.086,27543.297,29753.332,29381.676,28591.902,30350.639
3950.364501953125,3724.296,3813.7048,3694.6816,4024.306,3802.5757,3942.6309,3829.9265
2763.7548828125,2833.2166,2755.3352,2840.1326,2821.1885,2876.367,2816.678,2846.1465
4484.4013671875,3555.5518,4486.9917,4309.122,4510.3047,3620.31,4434.7534,4455.044
7485.5537109375,7451.3633,7563.0166,7559.8115,7568.8936,7482.3486,7556.072,7619.111
4892.78173828125,4479.502,4670.804,4758.352,4925.136,4547.415,4638.984,4789.805
6470.5712890625,8761.99,8224.878,8018.7925,6975.4814,8850.221,8827.68,7260.138
3614.006103515625,4684.2188,5274.017,5695.6816,3299.4556,5684.1865,5161.6777,5806.4536
4279.49853515625,4427.58,3771.0847,3257.7349,4129.7715,4707.29,3463.4038,3703.6252
5806.21875,4265.206,5106.822,8169.1465,5734.34,4238.7324,5259.815,10525.918
8473.4912109375,9092.998,8845.874,9165.114,8488.918,9158.712,8876.109,9014.942
8383.171875,8313.9375,8381.854,8582.304,8493.947,8408.888,8496.915,8599.118
646.9262084960938,1153.4877,1160.1357,824.1644,665.5685,1150.1293,1234.0193,709.4325
635.3145141601562,1100.2039,1360.4635,768.87524,701.2372,1095.5476,1236.9504,822.7897
1674.125732421875,4606.967,4802.4897,3107.9592,1552.6646,4841.7427,4790.64,2975.389
8016.52880859375,8286.081,8548.257,7308.0444,8154.1094,8465.576,8722.452,7443.019
5368.5595703125,5056.885,4714.6797,6497.3857,5764.6577,5215.112,5314.402,6654.551
3726.921875,3110.8472,3129.327,4240.195,3877.9421,2943.6724,3318.194,4293.5537
8809.99609375,9112.852,9088.516,9359.0205,8709.668,9049.672,9177.904,9272.206
7866.4853515625,7546.0684,7636.058,7904.39,7879.5747,7585.337,7660.055,7911.2075
11996.3017578125,11129.979,11828.513,12571.109,11998.183,11219.513,11970.452,12704.589
11222.705078125,10021.6045,11466.293,11671.932,11315.207,10234.121,11673.355,11900.104
9080.087890625,7860.5527,9039.561,9078.88,9311.49,7938.5464,9431.381,9468.122
9459.736328125,9117.131,8964.079,9502.002,9767.121,9136.982,9290.675,9668.502
1981.5670166015625,2963.8538,2555.1113,1987.2401,2043.9705,2943.998,2606.7358,2032.6244
1803.1488037109375,1810.762,1820.4626,1830.0405,1838.2678,1841.2148,1849.9331,1860.6162
13350.716796875,13453.084,13549.701,13634.815,13737.183,13809.645,13853.352,13905.111
12210.4912109375,12262.803,12317.73,12365.465,12422.354,12457.664,12483.166,12514.554
14001.396484375,14044.141,14088.996,14126.99,14161.819,14190.843,14213.006,14240.447
3979.898193359375,4069.6228,4134.7393,4180.927,4239.229,4303.5884,4356.5903,4376.277
5546.7470703125,5676.209,5771.714,5841.751,5895.87,6005.1704,6056.1064,6103.859
4852.50390625,4943.573,5003.8135,5050.5884,5067.5977,5147.6816,5188.078,5219.97
2926.49072265625,2933.7046,2951.4263,2979.3416,2980.1255,2984.2031,3016.1958,3037.2107
7005.66357421875,7075.7207,7181.6206,7245.9756,7266.341,7326.6226,7403.197,7445.5566
1709.380126953125,1736.6487,1751.4487,1761.5858,1777.1968,1799.701,1805.7832,1812.271
11167.337890625,11230.761,11273.407,11312.772,11355.966,11407.36,11425.403,11446.18
12472.7666015625,12538.31,12587.32,12605.625,12661.131,12700.692,12731.397,12742.026
10972.72265625,11001.57,11032.873,11045.763,11075.837,11093.33,11112.971,11116.039
13519.61328125,13625.299,13725.178,13812.281,13913.321,13989.972,14034.1045,14085.205
3008.91845703125,3037.9397,3051.95,3081.9717,3110.564,3128.863,3135.1533,3158.599
1228.486572265625,1240.2437,1250.6249,1259.3801,1270.3868,1278.5167,1283.2697,1288.773
1087.691650390625,1093.2902,1096.3357,1100.0531,1103.5018,1107.6223,1109.3242,1111.6084
1113.91259765625,1120.0647,1124.9102,1129.1023,1133.1311,1137.8132,1140.2087,1142.6587
1128.1339111328125,1134.3428,1137.6426,1140.2477,1143.0265,1148.0197,1149.7563,1150.755
1101.1441650390625,1105.7003,1109.0314,1111.5201,1114.7362,1118.1821,1119.8285,1121.092
1222.4674072265625,1226.7546,1217.9547,1240.2928,1251.4055,1246.5543,1240.4056,1260.7695
5463.63525390625,5509.3906,5554.043,5589.8755,5641.143,5668.1553,5692.962,5717.769
1130.0560302734375,1135.6621,1139.2844,1141.4838,1144.2867,1148.6854,1150.281,1151.4453
