V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
1308.3739013671875,1296.7174,1304.1793,1303.0093,1250.0251,1247.4642,1230.8405,1203.068,1227.264,1256.8247,1228.5444,1239.9581,1240.1569,1238.4127,1239.6932,1249.5173,1222.8486,1213.6648
3336.646484375,3024.1692,2517.7908,2210.2617,2179.8389,2185.337,2380.5208,2582.1191,2788.9407,2944.0796,2977.6184,2987.3318,2796.638,2586.426,2107.63,1963.5787,1842.2532,1915.5618
6139.3740234375,6115.9717,6035.7334,5917.6055,5770.503,5545.3906,5524.217,5828.452,5886.402,6095.912,6324.367,6325.4814,6532.7627,6601.8564,6420.207,6191.752,6149.404,6032.39
722.6018676757812,721.74475,716.602,710.1736,749.2583,809.68524,839.9415,856.16254,818.2564,783.28595,763.6579,735.9729,739.05853,721.83044,715.5735,726.45886,755.68665,806.34247
1994.356201171875,1944.7296,1899.0925,1787.6759,1782.0321,1826.2095,1839.0541,1840.2218,1855.207,1888.0969,1897.0491,1880.3123,1866.6893,1854.6233,1776.1937,1716.6417,1771.7175,1738.8278
1754.630615234375,1627.7156,1448.024,1354.4454,1314.6782,1317.6349,1380.7598,1501.1886,1586.5071,1709.8372,1852.6443,1767.0487,1653.4386,1589.7224,1409.5873,1333.7487,1390.4429,1391.1082
2473.15478515625,2325.8423,2087.5288,2002.9446,1979.1018,2143.0913,2178.0955,2223.0015,2370.4875,2496.4329,2512.7625,2548.5483,2412.701,2298.3948,2124.3298,2062.5732,1999.5571,2125.2852
5712.75830078125,5578.7407,5392.8457,5093.588,5061.4043,5058.282,5168.042,5315.9897,5446.1646,5515.815,5623.8936,5722.8457,5536.47,5558.5664,5227.125,4985.5093,4927.6274,5018.8936
5044.72509765625,4526.1104,3978.7832,3684.6965,3690.1426,4089.26,4571.624,5087.8677,5485.7817,5503.676,5426.6533,5094.0737,4980.369,4592.241,3995.8992,3785.0596,3815.4016,4230.857
1034.0701904296875,1013.7118,1000.8289,979.6136,949.47485,910.94446,930.8006,919.927,934.11,950.5386,954.0843,953.1979,958.98926,973.2904,964.8988,923.59094,931.50977,909.17163
5095.189453125,4849.967,4462.1045,4167.0557,4188.061,4298.46,4471.8745,4823.588,5000.422,5145.015,5294.4937,5442.995,5287.655,5183.1177,4712.212,4314.092,4406.4165,4552.964
1715.789306640625,1568.265,1351.7975,1197.7845,1206.5635,1263.4834,1312.4832,1397.7438,1505.8583,1595.1743,1679.1467,1713.1174,1664.0698,1511.3928,1370.6436,1303.263,1291.0905,1324.3157
1336.71630859375,1309.7335,1295.7233,1265.6271,1288.9775,1281.1941,1260.4381,1290.0154,1291.572,1325.3005,1305.0635,1341.9053,1310.7712,1259.4003,1273.4105,1224.1151,1216.8505,1271.8539
1668.597412109375,1634.717,1639.0007,1604.731,1631.991,1645.6211,1594.9951,1612.9089,1636.2747,1693.9104,1646.0105,1645.2317,1646.7893,1606.2886,1644.8423,1606.678,1582.1439,1597.3317
5501.23828125,5524.959,5507.5176,5419.6113,5501.936,5510.308,5598.9116,5678.446,5780.305,5816.584,5890.5366,5999.3726,6076.116,6056.581,6032.8604,6017.5117,5978.4424,5978.4424
3151.117919921875,3018.5186,2765.3188,2495.3926,2423.6384,2441.5771,2479.3933,2605.9326,2643.2642,2736.2292,2873.253,2936.7043,2891.7368,2794.772,2613.9321,2413.457,2346.5513,2382.913
2031.0810546875,2028.5994,1992.3679,1964.574,1966.5593,1987.9011,2023.1399,2041.0073,2098.5806,2138.2861,2176.9993,2190.8962,2185.933,2186.4292,2161.6133,2155.1611,2122.9004,2155.1611
3800.669921875,3568.159,3257.171,3116.2168,3065.1685,3032.4062,3153.5505,3430.6333,3733.7483,3944.9255,3973.1165,3829.6226,3687.2715,3539.857,3232.0278,3043.073,2995.8342,3024.787
904.6685791015625,786.53534,628.1343,580.48157,589.5848,648.38434,701.6104,765.00806,805.83624,839.87756,826.5943,811.66797,789.8446,703.0967,571.3783,539.0525,569.1489,607.60547
5072.49658203125,4722.771,4387.8623,3778.4282,3874.5957,4097.123,4000.9556,4147.4434,4180.99,4410.2266,4887.1504,5065.787,4884.914,4603.6797,4189.936,3710.2163,3846.6401,4070.2856
2106.652099609375,2171.7744,2230.6592,2205.4585,2120.3752,1949.9592,1866.4043,1797.1338,1800.0968,1840.9932,1914.7782,2012.2123,2094.8003,2198.9712,2215.938,2206.4565,2172.7725,2049.2646
4717.1142578125,4618.133,4327.994,4039.0923,3922.7893,3939.4924,4136.8364,4396.662,4702.8857,5053.0317,5168.0977,5140.878,4963.9487,4861.256,4692.9873,4343.46,4237.6733,4302.011
2853.65234375,2892.795,2866.7,2709.6472,2605.026,2602.3682,2626.0469,2789.865,2959.482,2987.0264,3020.8533,2990.4092,2948.3674,2954.1663,2938.2192,2823.6917,2728.0103,2738.6416
2259.630859375,2127.3052,1939.8069,1758.6732,1636.3386,1587.7897,1716.8589,1855.577,1949.2429,2037.904,2072.3916,2123.3088,2089.5613,1939.2888,1797.8973,1711.9745,1643.1473,1580.0929
2383.6591796875,2115.8044,1838.0227,1651.834,1704.0974,1891.1028,2129.9846,2336.9758,2408.294,2367.1907,2408.566,2296.9617,2245.1746,2103.8826,1897.6357,1694.5702,1780.5873,1952.3491
1974.43310546875,1898.9972,1712.6747,1578.4978,1470.4452,1477.7104,1421.591,1524.3942,1690.2089,1787.6984,1896.5239,1957.5321,1941.4556,1899.4094,1733.4917,1595.6049,1501.4646,1492.0865
1354.3614501953125,1250.4376,1155.1741,1060.0625,1007.189,1047.9077,1093.1844,1154.5664,1195.5889,1293.2834,1333.8501,1270.9489,1247.247,1193.158,1093.7922,1019.04,1005.0619,1026.029
3286.8837890625,2986.3733,2544.9685,2288.2825,2289.2363,2451.2976,2648.925,2890.9731,3073.6646,3352.71,3386.5771,3321.228,3122.3186,2929.3716,2491.0078,2306.647,2424.824,2562.8562
2298.2939453125,2014.3224,1558.4873,1237.499,1211.0585,1315.7631,1416.7659,1612.6904,1886.0857,2114.3503,2218.3772,2196.035,2076.5237,1857.2655,1495.5588,1239.0854,1163.4655,1270.2853
2422.140380859375,2266.9792,1997.9895,1738.1848,1659.4562,1655.5197,1631.245,1852.9976,2070.8135,2316.5127,2452.1558,2381.4639,2246.313,2133.7964,1895.6422,1702.7568,1591.8806,1611.5629
1576.8739013671875,1620.2461,1646.5038,1638.5327,1601.9595,1489.1918,1386.3881,1270.9243,1288.9766,1306.7357,1488.254,1560.2284,1646.9727,1686.3593,1736.0614,1687.7659,1693.3926,1584.845
2047.780517578125,1947.5386,1910.9863,1889.9409,1898.8021,1834.0049,1831.7896,1874.9878,1938.6775,2001.2595,1955.846,2005.69,1968.03,1896.033,1917.6321,1846.189,1824.5898,1829.0205
2456.703125,2356.945,2118.38,2012.0382,1940.0717,1933.2368,1988.7195,2131.8486,2396.1448,2451.4263,2574.8047,2485.55,2475.7,2406.7236,2185.522,2062.0933,1939.2676,2010.832
3613.330322265625,3345.3162,2840.1396,2656.679,2886.9946,3082.004,3314.2996,3467.5684,3651.359,3723.4768,3815.0217,3652.3901,3452.06,3112.3608,2738.5103,2738.5103,2748.4092,2940.449
3745.74072265625,3403.4375,3043.9104,2763.2546,2699.209,2716.1062,2892.572,3158.3748,3515.9397,3826.847,3896.6157,3919.2905,3577.4233,3379.0186,3108.2285,2845.2124,2749.2463,2808.7678
1745.1279296875,1368.1357,952.44507,778.30225,873.4622,1022.30835,1197.6011,1329.1201,1440.9331,1637.28,1758.1333,1716.2628,1553.2219,1343.3942,1032.8552,881.55084,957.36163,1086.9775
2868.995849609375,2571.2576,2282.5935,2034.5192,1988.7179,2121.8296,2128.4514,2288.9702,2550.6562,2679.1694,2791.0051,2859.1858,2849.3755,2639.4382,2306.6284,2152.3638,2133.847,2169.2861
1875.5286865234375,1740.6968,1541.3243,1359.9917,1278.9844,1275.052,1333.448,1411.5061,1501.1647,1593.9692,1641.0382,1690.1409,1605.5698,1506.3751,1356.0593,1225.5038,1142.9235,1151.5747
3485.215087890625,3353.9744,3105.7278,2905.568,2738.0452,2650.291,2719.2097,2795.1592,3006.7764,3198.7769,3393.555,3521.3237,3383.8335,3204.6792,3100.5198,2959.5574,2852.6206,2757.4883
3226.029052734375,3178.5718,3133.2146,3052.9993,3065.1785,3122.715,3182.3516,3267.1865,3404.0986,3476.3345,3516.652,3563.6895,3556.13,3530.0913,3468.775,3405.7786,3396.539,3396.539
4755.12939453125,4376.1406,3865.3237,3577.1948,3724.031,4034.0637,4539.0664,4825.9785,5145.0703,5173.1934,5073.139,4891.4194,4757.8335,4339.6343,3977.682,3837.3357,3974.1665,4146.1685
4140.0126953125,3682.2227,3146.9817,2752.812,2893.8833,3322.6294,3780.4194,4202.942,4559.769,4604.7183,4375.132,4129.64,3950.535,3534.2363,3048.7852,2957.5037,2864.8394,3297.7344
1973.148681640625,1973.1487,1873.0212,1695.209,1630.6442,1705.567,1799.1343,1878.5457,2003.532,2066.3706,2112.6362,2167.1885,2240.385,2208.6204,2096.754,1936.5503,1903.75,1905.4763
1017.4291381835938,875.8361,708.951,665.27106,698.6839,759.78564,855.7312,887.4984,930.284,1013.4225,1046.6206,1031.5956,922.843,830.65375,710.59656,659.69037,693.3178,760.62634
4437.68505859375,4399.946,4348.176,4091.7424,3849.8245,3866.275,4044.3267,3964.0098,4054.0034,4069.4858,3974.6543,4031.7468,4210.282,4236.893,4118.8374,3963.042,3689.191,3655.3223
3861.32763671875,3540.2769,2939.8142,2527.4448,2359.5967,2462.2583,2802.98,3131.9277,3598.2842,3814.2324,3987.6802,3945.1797,3705.684,3374.8696,2935.794,2632.4397,2468.7195,2551.3154
2309.60546875,2323.3235,2312.0264,2249.891,2224.8755,2174.0376,2019.1028,2109.4814,2211.9644,2282.169,2354.7947,2375.7754,2327.3584,2299.9219,2386.2656,2236.1729,2147.4082,2098.184
4212.96044921875,3897.953,3449.9182,3161.5156,3185.9927,3391.3862,3642.541,3908.063,4143.2544,4287.4556,4276.2812,4171.456,4017.145,3698.9446,3320.084,3194.5063,3123.204,3270.066
7446.5146484375,7444.3413,7483.4556,7426.957,7516.051,7589.933,7711.6216,7778.985,7907.1924,7972.383,8050.6113,8126.666,8239.663,8235.316,8246.182,8226.625,8209.24,8237.49
1885.9129638671875,1725.8541,1492.6436,1399.8108,1322.4972,1383.4451,1540.1886,1696.7205,1835.1583,1872.2985,1882.5975,1835.1583,1778.5398,1647.1296,1489.5397,1415.0477,1356.3572,1424.3593
3222.629638671875,2908.544,2625.4355,2315.6633,2296.8418,2395.6553,2487.4106,2714.8384,3043.8245,3263.0178,3327.913,3308.5034,3134.4033,2963.8325,2639.5518,2425.456,2292.9204,2486.6265
4887.666015625,4552.564,4053.4126,3702.8486,3616.8716,3883.1228,4422.6973,4692.1724,5001.1,5050.745,4984.182,4859.2383,4703.9253,4441.002,3999.6077,3737.2393,3676.778,3861.4897
5134.0068359375,4773.167,4198.7036,4034.0454,3975.799,4246.709,4680.517,5108.724,5435.4805,5497.5674,5477.085,5306.186,4905.1816,4705.32,4301.275,4119.815,4088.7715,4460.7275
852.6083984375,782.83936,723.1178,660.732,654.6655,674.1765,728.61035,760.41815,760.91003,770.00964,809.0725,766.8945,740.9892,726.151,666.7984,610.725,640.07336,664.667
1141.8504638671875,1105.8326,991.9668,943.4348,874.95654,881.817,941.275,963.5083,985.10626,1049.6461,1052.2506,1064.8282,1052.7588,1001.6224,946.48395,909.2592,886.64484,896.17334
5116.77001953125,4740.497,4220.8066,3819.0298,3963.899,4227.096,4764.826,4994.0186,5263.298,5289.839,5303.1094,5180.3574,4951.995,4637.3745,4219.217,3983.2517,4033.5688,4210.923
4294.1005859375,3983.4592,3690.2395,3458.188,3362.332,3522.4724,3524.505,3688.7686,3993.0603,4120.0425,4230.919,4333.7437,4174.552,4008.8557,3683.813,3463.1433,3473.2864,3490.8625
2655.9951171875,2447.94,2185.4604,1950.9705,1941.6406,2033.073,2166.1787,2293.6865,2466.5996,2610.5898,2612.7668,2590.9973,2483.704,2302.3943,2078.4783,1947.2385,1882.5516,1952.8364
1617.39208984375,1335.4918,927.3524,837.9436,940.8992,1101.598,1285.3475,1423.0803,1525.9513,1606.0466,1691.3914,1571.333,1467.192,1309.8588,937.8512,854.53845,992.377,1160.6959
1512.6162109375,1502.0559,1429.6556,1364.6049,1302.8125,1254.1255,1235.9541,1264.9713,1303.1455,1353.0931,1406.0614,1409.867,1422.1873,1433.6515,1365.1757,1339.0364,1298.2935,1249.654
5508.9404296875,5206.8354,4715.1123,4306.949,4256.5986,4268.383,4456.9307,4778.3184,5026.8584,5024.18,5312.358,5317.7144,5031.679,5102.92,4603.6973,4266.24,4134.471,4402.2944
4571.56103515625,4063.0547,3529.7292,3289.938,3583.0813,4044.2937,4375.35,4690.382,4864.704,5015.575,5105.4727,4993.6875,4578.2056,4164.0913,3675.226,3508.4275,3693.7917,4124.6147
1257.4073486328125,1182.7687,1120.3394,1039.5671,1042.7347,1076.3394,1059.8682,1088.7216,1122.8734,1144.0671,1218.821,1233.1038,1217.2085,1184.842,1079.2766,1026.1339,1072.1929,1053.9651
657.6183471679688,625.55853,640.3834,634.7602,622.56433,627.6764,606.6439,569.2529,576.77496,593.9368,572.17413,613.7278,622.4913,586.41486,593.3526,607.15515,597.8074,599.12195
5563.5830078125,5737.651,5457.5825,5339.174,4859.866,4747.839,5002.382,5190.2764,5252.6714,5057.6865,4959.84,5153.4062,5213.6743,5234.9453,5148.4434,4906.6626,4799.598,4696.788
1654.9482421875,1630.4427,1455.736,1381.3746,1260.7488,1202.3372,1260.8544,1331.5188,1497.9867,1560.729,1635.9353,1602.1348,1569.1792,1569.1792,1432.2869,1373.1357,1310.8159,1281.8741
954.7705078125,935.7467,915.1376,877.8827,837.55615,804.4131,776.571,817.24426,877.28815,947.4385,925.8385,955.1669,879.7652,900.7707,876.3964,853.6075,785.98376,781.57465
2178.64794921875,2151.1619,2046.5864,1948.9897,1987.8566,2063.6577,2125.1792,2210.858,2259.6025,2223.098,2211.0728,2194.9678,2184.231,2150.303,2066.5566,1987.1051,2049.163,2126.6821
3575.568603515625,3335.2383,2996.9502,2797.3848,2707.0325,2738.975,2909.336,3114.9858,3466.0508,3771.4834,3984.4346,4005.121,3754.4473,3568.2673,3358.9668,3144.799,3061.4438,3090.0403
2493.84130859375,2429.1272,2326.4775,2201.5127,2177.524,2245.5852,2348.7927,2504.9988,2587.0068,2625.5005,2616.0166,2558.5552,2527.314,2469.2944,2316.9937,2250.6062,2223.8281,2280.1738
722.64697265625,708.15906,699.2889,669.42596,647.25055,639.8587,603.7867,607.0391,628.3275,661.7385,624.48376,643.99817,629.5102,642.5198,675.3394,666.46924,680.0702,628.03186
6153.43115234375,6127.9165,5771.519,5628.7246,5355.783,5205.195,5574.019,5741.078,5867.1074,6125.637,6068.505,5753.725,5845.931,5796.8135,5622.2544,5593.1367,5467.8423,5361.0776
839.9273681640625,781.2308,812.3811,792.04333,804.91534,778.6564,738.75305,740.8125,724.07886,791.52844,766.04175,813.9258,791.52844,757.5462,819.0746,799.25165,826.28296,811.09393
2006.488525390625,1824.4554,1605.011,1473.1782,1444.6111,1509.0533,1622.5748,1641.9657,1611.3016,1776.2068,1957.6584,1997.1875,1848.2062,1744.733,1520.5966,1474.1748,1496.5967,1525.7452
1110.86376953125,860.58203,585.78973,473.43698,557.47314,707.27686,965.3418,1205.709,1341.202,1449.9011,1442.5935,1241.1807,1107.9712,944.53735,703.7753,572.3927,666.4767,852.0566
859.8707885742188,730.58997,544.69196,530.85126,550.40125,678.9468,806.0002,907.23193,920.46716,890.57983,891.6179,813.8477,822.1711,743.78186,604.034,563.37695,600.4008,692.78754
1459.820556640625,1443.8805,1390.342,1322.865,1262.1069,1210.0696,1212.3569,1230.084,1298.9906,1368.0403,1355.4598,1348.8837,1374.6165,1393.916,1315.2881,1284.4087,1264.6803,1174.0437
1902.56689453125,1858.6239,1863.0676,1800.3623,1791.9688,1728.276,1622.6152,1638.415,1685.3204,1820.112,1868.9924,1893.1858,1888.7422,1830.4806,1850.2302,1774.6877,1711.4888,1692.7266
1146.6983642578125,881.8815,605.25336,530.6408,607.84607,804.1001,1055.8813,1296.0675,1385.3721,1399.1998,1417.637,1196.104,1028.4418,866.5773,617.4967,562.9057,719.62085,858.6911
4323.60205078125,4119.804,3776.4673,3721.3694,3986.608,4345.385,4878.169,5022.7046,4960.175,4801.288,4813.589,4486.333,4349.357,4091.422,3898.067,3954.7026,4133.963,4482.233
1317.2042236328125,1150.7769,1010.3639,996.7756,987.4783,1061.3798,1161.0277,1236.4788,1338.5105,1352.8662,1355.9504,1284.8723,1239.1606,1171.9937,1033.9647,995.1068,1004.88086,1118.9514
1571.566162109375,1460.0806,1320.5597,1212.517,1243.8313,1356.6285,1397.4519,1460.4084,1508.6096,1492.8705,1512.8723,1518.1187,1475.8198,1410.24,1297.2788,1218.2552,1290.7208,1380.7291
4268.14111328125,4234.238,4156.8853,4227.6543,4329.529,4301.5503,4315.046,4356.0264,4366.559,4429.758,4359.4824,4335.4536,4242.467,4218.438,4248.3916,4241.15,4224.363,4295.2964
1982.470703125,1984.5057,1833.5011,1736.5219,1658.5121,1626.9205,1632.5411,1678.3779,1810.6796,1939.638,1948.2627,1894.7218,1879.677,1874.2745,1726.9281,1653.4729,1624.5947,1552.4963
3129.50927734375,3068.2285,2951.1143,2861.917,2879.62,2931.3682,3061.4194,3099.5498,3159.4688,3108.4014,3069.5903,3079.8037,3122.7002,3020.566,2941.5818,2888.4717,2849.6606,2904.1323
2099.549560546875,1954.8362,1712.4517,1537.8933,1471.6204,1632.569,1770.5884,1873.9921,1951.4338,2017.3369,2021.2201,1999.5482,1991.7449,1876.2109,1688.1909,1561.8582,1533.1595,1669.5518
2050.909912109375,2019.1792,2007.9272,1980.2474,1940.4155,1974.1714,1910.9353,1916.7864,1872.6786,1913.1857,1910.9353,1935.9147,1942.4408,1945.1414,1986.5486,1953.4678,1970.5708,1953.6927
1230.633544921875,1040.8909,795.59924,747.97955,821.4269,932.30414,1049.5626,1161.928,1228.6157,1228.9185,1201.073,1180.088,1136.3525,1001.6907,800.44196,768.7627,827.27844,940.07263
2900.74560546875,2836.4512,2647.5671,2483.9084,2459.9133,2571.8904,2634.0312,2702.9402,2677.7148,2718.937,2819.5317,2869.983,2797.69,2742.0093,2595.27,2477.7559,2428.5352,2479.6016
1906.0501708984375,1568.5312,1174.2955,1014.963,1034.5898,1214.4763,1438.5616,1646.7292,1840.8335,1914.0863,1926.4497,1916.559,1835.5791,1561.1132,1243.5302,1128.6284,1184.1089,1287.1495
5389.87841796875,5537.009,5304.629,5054.543,4716.6055,4593.5522,4777.826,4687.2197,4741.0938,4953.5293,5017.5044,4811.4976,5083.6226,5174.8413,4905.7773,4825.578,4689.6685,4503.558
1686.3856201171875,1595.4988,1458.9329,1337.9072,1369.9296,1426.9105,1417.9631,1504.6118,1562.5345,1603.0334,1674.6127,1657.8951,1618.1028,1533.3376,1424.5559,1350.6221,1314.3613,1384.0571
4315.54345703125,4011.8591,3463.0725,2983.3892,2858.7336,3020.6763,3283.791,3570.4731,4047.547,4493.31,4557.952,4567.3794,4340.458,3931.0562,3594.0405,3295.9114,3064.2761,3150.1294
3320.666748046875,2683.409,2282.0222,2012.1917,2121.748,2378.0317,2533.3965,2816.8845,3210.815,3510.8398,3566.3564,3524.4238,3168.2917,2836.3745,2413.5415,2153.9358,2280.767,2533.2488
5134.306640625,4632.7275,4250.743,3853.085,3810.7642,4077.8552,4342.752,4779.4395,5299.2007,5718.0195,5675.3853,5529.3003,5195.123,4834.2993,4425.0615,4133.1855,4057.792,4294.2397
1798.5093994140625,1607.909,1501.3882,1359.0824,1298.1267,1293.5778,1324.2073,1393.7301,1546.8776,1648.2429,1724.0586,1747.713,1647.0299,1604.0425,1438.5751,1310.2572,1292.3647,1325.4961
4392.4970703125,4396.3394,4303.161,4242.643,4218.628,4259.9336,4348.309,4382.8906,4478.951,4522.178,4589.4204,4619.199,4657.623,4643.214,4610.5537,4559.6416,4484.715,4502.0054
3143.281982421875,2903.0806,2708.8696,2683.722,2612.7207,2738.5276,2816.3538,2960.0046,3138.9084,3202.0508,3157.2224,3061.552,2932.465,2812.6636,2617.5044,2571.4458,2592.3567,2698.2092
2774.8046875,2607.08,2265.9692,2113.3079,2042.1584,2149.203,2302.1848,2539.67,2814.7593,3014.9604,3029.4895,2843.6038,2782.2827,2619.9,2303.0396,2198.452,2193.7515,2266.717
2130.2587890625,1914.8274,1627.2174,1447.8293,1515.9111,1622.9824,1772.6796,1944.6564,2203.1738,2341.6392,2380.6746,2388.7764,2230.425,2049.2417,1811.3467,1692.9515,1742.6665,1805.8228
877.3654174804688,846.853,801.0492,802.7404,778.9929,764.4061,786.88525,799.9217,796.5393,837.69226,828.5315,827.404,841.25085,831.2797,771.73474,780.12036,773.84875,764.2652
4101.25048828125,4067.3828,3918.008,3738.3306,3766.138,3669.8823,3470.2407,3636.3708,3744.0347,4066.3132,4096.9727,4187.881,4007.4902,3996.7952,3883.784,3746.8867,3652.0571,3581.4695
781.5283813476562,763.6189,745.9807,714.50336,719.9305,695.23706,668.3728,694.9657,700.12146,726.9857,725.9003,773.3877,786.9555,746.2521,751.40784,712.6039,698.7647,679.22705
3939.863037109375,3851.486,3639.8315,3467.581,3471.5212,3532.8787,3490.6602,3675.858,3787.3142,3902.9924,3951.9658,3987.4292,3935.6414,3812.6453,3656.719,3528.9382,3451.8193,3496.8523
2252.274658203125,2003.2009,1719.8748,1495.1517,1455.0347,1488.6921,1672.6184,1916.6987,2175.2705,2321.9695,2318.5698,2257.5444,2179.35,1950.2871,1662.5891,1480.8728,1484.6125,1506.7108
2014.91357421875,1915.0225,1710.2185,1574.4103,1510.6545,1543.4058,1543.4058,1634.2357,1717.2054,1836.8564,1915.8959,1929.2147,1850.8302,1772.2274,1630.3057,1524.6284,1442.0955,1471.3533
5729.142578125,5477.801,4742.0405,4181.958,3961.056,4173.2607,4439.387,5020.3423,5423.88,5628.258,5614.343,5604.7764,5529.9824,5154.275,4547.229,4286.3213,3773.2021,3980.1892
4070.759033203125,3979.9414,3806.8208,3795.4685,3821.0107,3804.9287,3901.4224,3907.0981,3970.4814,3926.0186,3870.2036,3915.6123,4084.9492,3891.962,3778.4402,3802.0906,3779.3862,3755.7358
4198.51611328125,4059.6304,3579.036,3201.497,2996.4185,3086.5107,3233.0732,3491.8499,3837.841,4148.346,4402.2563,4462.216,4306.1987,4155.076,3719.4514,3461.87,3183.7156,3195.876
1096.87939453125,970.96686,711.5276,654.0946,754.844,887.5972,994.2446,1077.6384,1135.6998,1158.325,1180.4666,1075.3179,1045.5378,951.02484,772.828,737.44006,805.31537,950.2997
4777.9072265625,4648.8516,4646.9814,4633.2656,4749.8516,4777.907,4747.9814,4810.6387,4890.753,4869.2437,4842.1235,4817.8086,4730.5244,4652.593,4720.5493,4612.6914,4605.833,4718.6787
2894.333984375,2790.9053,2661.8857,2441.344,2288.9775,2212.983,2149.0063,2184.6377,2454.406,2759.6277,2928.0996,3050.366,2933.431,2831.4238,2690.675,2503.188,2340.403,2256.656
1800.3056640625,1776.8147,1648.6814,1509.7178,1527.87,1634.3427,1699.9347,1775.2893,1839.9661,1928.439,2007.7595,2033.9963,2021.1831,1960.1672,1826.5425,1711.5277,1749.3575,1823.4917
2982.99853515625,2898.6128,2758.2754,2691.3171,2634.9072,2561.2988,2567.0317,2664.9468,2780.289,2910.9954,2979.788,3005.9294,2960.9849,2935.7607,2728.4653,2697.9673,2697.5085,2644.9968
764.0084838867188,769.6813,756.9972,730.6091,701.4589,732.05383,717.15295,758.3428,762.9603,769.92566,781.67847,758.8102,723.102,716.01984,730.21246,722.79034,709.7309,735.7932
1571.974365234375,1607.8665,1520.0592,1403.0897,1322.8936,1315.5228,1328.742,1504.6769,1612.6733,1620.685,1593.125,1561.3992,1640.8743,1633.1831,1544.094,1463.6575,1395.3986,1347.5693
9379.2119140625,9155.48,8684.393,8562.1045,8134.791,7847.8306,8075.0366,8132.7065,8345.321,8919.242,9154.091,9223.572,9123.519,9063.765,8762.213,8606.573,8481.506,8442.596
1726.8905029296875,1735.2881,1695.884,1663.5857,1616.43,1617.076,1697.822,1739.1638,1794.717,1850.9163,1858.6677,1876.7549,1925.2024,1896.1339,1864.4814,1837.3508,1782.4436,1774.6921
2484.94970703125,2445.2158,2358.4282,2252.8196,2281.0518,2257.0022,2228.2473,2289.9395,2378.2954,2464.037,2578.011,2539.3228,2490.178,2420.6436,2363.1338,2270.0725,2209.4258,2240.795
8407.18359375,8639.568,8223.723,7996.2305,7641.5386,7414.0464,7599.954,7825.0,7656.216,8073.284,8720.291,9023.614,8937.999,9207.076,8974.691,8497.691,8069.615,8034.146
4802.81689453125,4270.1753,3694.6152,3464.545,3501.4265,3656.563,4149.7803,4462.6875,4824.185,5012.983,5008.8853,4736.6646,4520.937,4083.774,3626.7065,3455.7637,3539.4788,3688.7612
4911.58544921875,4752.288,4399.6895,4011.7983,3771.512,4065.8628,4408.271,4347.7705,4466.6265,4489.797,4341.334,4660.786,4930.5723,4708.2,4249.081,4086.0298,4032.3943,4142.669
1644.8922119140625,1577.457,1579.8828,1528.9425,1546.4077,1551.7444,1525.5465,1558.5364,1573.0907,1605.5955,1574.061,1641.011,1620.1498,1542.5266,1576.9719,1531.3682,1487.22,1536.2197
1609.3409423828125,1413.4915,1116.9517,943.8322,866.63904,924.7761,1099.5105,1288.6985,1506.0668,1632.7573,1674.9067,1571.3903,1561.1356,1362.0967,1094.6658,959.33545,908.62695,980.97534
677.3790893554688,666.0106,669.0896,651.80005,639.01056,596.14197,582.64197,583.35254,612.9579,629.3,606.7999,601.35254,619.5895,598.98413,608.4578,606.5631,594.24725,535.9839
1443.74365234375,1401.2537,1262.7944,1150.342,1148.5107,1230.5605,1262.7944,1382.2063,1464.9888,1536.5992,1545.7566,1511.325,1489.5305,1426.1616,1289.5339,1209.6818,1160.9646,1227.2639
2335.6064453125,2166.2302,2043.168,1900.9187,1926.9426,2093.0105,2242.0967,2353.6907,2486.0156,2615.6943,2695.9714,2646.57,2519.538,2376.627,2296.791,2170.2002,2227.0999,2340.8994
2680.284423828125,2649.9263,2509.335,2309.5854,2183.4136,2221.5393,2394.4773,2472.2378,2577.1526,2626.4214,2599.2327,2581.2668,2649.6006,2592.7524,2399.1401,2297.5168,2240.191,2212.7622
618.67333984375,618.25946,583.9098,573.5259,525.44385,511.74908,527.55066,544.7067,568.25867,576.5357,581.8029,589.0265,580.14746,570.2903,555.46686,541.6969,505.12744,506.93335
2678.769775390625,2685.8528,2670.399,2640.1353,2640.1353,2646.5742,2668.4673,2620.8179,2643.9985,2633.696,2651.0815,2681.3455,2715.4727,2713.541,2721.9119,2720.624,2693.5798,2685.8528
3229.053466796875,3323.4092,3319.5317,3318.2393,3363.4783,3381.574,3300.1436,3245.8564,3183.8145,3185.107,3168.3037,3094.6284,3182.5217,3191.5696,3241.979,3267.8298,3355.7231,3338.92
992.8772583007812,911.3273,775.8409,710.6562,670.64185,692.40076,768.00397,866.38025,946.4263,984.7868,967.29205,927.66956,950.0739,859.69586,748.8266,707.7058,675.43616,675.25183
1474.7518310546875,1371.7524,1313.8984,1257.7427,1268.8379,1295.5573,1302.69,1314.5778,1348.5428,1371.1298,1376.5076,1396.5753,1368.922,1332.3528,1244.9491,1214.8333,1248.572,1252.8743
1939.357666015625,1828.0409,1813.8171,1736.5137,1756.3033,1769.9087,1764.3429,1829.2778,1818.7644,1840.4094,1828.6593,1878.1335,1863.9097,1810.7249,1829.2778,1740.8428,1782.2773,1792.7905
