V1,V2,V3,V4,V5,V6
9618.1787109375,9643.811,9669.442,9704.493,9763.785,9789.726
9695.1513671875,9683.712,9692.578,9788.671,9907.929,10014.317
8712.9482421875,8689.43,8691.991,8817.27,8870.362,9125.344
6571.421875,6586.5967,6651.9375,6885.183,6903.3037,7160.383
2579.7255859375,2640.3801,2712.3103,2764.7593,2705.4836,2671.683
7421.703125,7467.9727,7587.852,7702.4736,7853.9,7973.2534
4625.0625,4626.35,4619.6104,4661.602,4676.18,4732.608
4714.4677734375,4789.155,4946.2397,5162.8096,5194.535,5533.38
9086.044921875,9061.718,9056.58,9155.325,9206.398,9339.368
5986.06591796875,6119.3516,6227.249,6418.01,6339.3784,6468.4326
4803.3564453125,4833.884,4927.8896,5101.3633,5408.577,5673.1494
6099.4755859375,6237.1846,6439.1953,6620.1514,6867.116,7036.6914
6184.44970703125,6292.3564,6473.5015,6629.511,6835.791,6991.801
7320.083984375,7616.243,8056.584,8459.256,8971.039,9306.166
11036.6416015625,11367.354,12001.893,12510.061,13155.354,13701.164
2156.222412109375,2190.358,2248.5974,2298.477,2368.1416,2421.9224
7278.07763671875,7340.257,7444.8853,7555.4927,7734.2583,7863.4004
2451.409423828125,2498.102,2573.394,2639.9312,2732.1492,2798.6863
2752.3486328125,2818.287,3019.593,3175.518,3336.873,3502.107
8417.314453125,8510.085,8707.223,8955.9,9328.271,9673.585
8494.626953125,8445.787,8484.2,8675.168,8912.231,9095.518
9624.271484375,9640.093,9645.903,9663.685,9670.825,9678.666
8686.6806640625,8666.78,8701.404,8816.101,8878.088,8961.454
4359.8681640625,4358.804,4718.185,5027.8223,5099.1133,5232.119
2518.38671875,2499.6934,2538.0872,2620.695,2669.4985,2746.062
2833.793212890625,2900.3206,2953.5068,3021.1013,3019.1445,3003.847
1481.33935546875,1504.5471,1518.1068,1550.5718,1580.6898,1608.852
2047.5743408203125,2067.8062,2071.8594,2087.6743,2075.6008,2096.7249
4315.45751953125,4452.7144,4784.876,5073.1157,5450.5723,5763.5176
1365.128173828125,1369.3567,1432.447,1502.8103,1598.8834,1671.2765
4493.3564453125,4560.617,4628.963,4705.987,4806.155,4853.165
1582.0274658203125,1621.9912,1660.0088,1688.0354,1707.4983,1744.867
2235.7587890625,2276.0728,2332.828,2388.682,2432.3743,2434.8518
5068.5595703125,5092.074,5125.7017,5151.6006,5137.623,5137.7876
6738.451171875,6933.161,7167.1416,7574.5605,8058.8823,9034.07
10544.544921875,10993.762,11588.525,12123.991,12957.738,13593.829
6922.7548828125,7515.894,8733.903,9656.564,10569.461,11584.875
16277.513671875,17040.672,18183.922,19146.035,20321.953,21224.676
14171.5234375,15488.9,17787.953,19578.363,21002.555,22823.486
1341.028076171875,1356.8413,1395.0491,1431.3372,1469.7277,1493.676
2233.145263671875,2281.549,2355.7092,2427.205,2514.2434,2562.2031
11786.0703125,12084.414,12641.666,13185.2,13672.152,13905.341
3257.42431640625,3284.1843,3336.5303,3385.825,3449.4382,3505.54
2942.486328125,3003.3625,3123.8027,3221.9395,3341.5925,3435.0059
5493.07666015625,5671.045,5961.025,6260.102,6455.6963,6440.913
3501.87451171875,3539.2654,3596.47,3657.5095,3750.1873,3824.3296
4990.1064453125,5021.4473,5123.9775,5216.2095,5342.469,5444.999
10065.2099609375,10256.634,10580.27,10860.916,11217.807,11469.253
10056.654296875,10229.042,10449.358,10654.987,10872.984,10999.763
10076.0263671875,10363.569,10780.856,11122.168,11479.843,11811.803
10085.62109375,10399.38,11005.895,11504.76,12111.273,12607.513
10072.1357421875,10399.595,10858.313,11260.384,11661.071,11951.225
11123.048828125,11092.1045,11103.442,11131.08,11126.592,11222.259
10137.2119140625,10580.394,11032.439,11511.076,11934.314,12084.996
11153.4658203125,11137.668,11164.068,11210.84,11205.436,11264.472
10076.546875,10328.36,10610.436,10853.604,11025.443,11269.691
9902.6298828125,9873.349,9899.185,9943.537,9918.993,10061.094
10149.4091796875,10581.139,11010.709,11461.865,11854.739,12023.113
10124.3603515625,10451.58,11065.294,11576.488,12233.738,12730.889
9929.138671875,10219.572,10920.031,11528.856,12147.0,12643.999
10080.169921875,10289.58,10571.064,10846.706,11172.021,11339.549
11130.845703125,11172.669,11217.6,11255.185,11314.811,11378.109
10867.720703125,10876.25,10881.367,10889.595,10914.379,10942.774
10057.7099609375,10224.425,10501.129,10736.328,11026.867,11242.697
10049.625,10185.5625,10425.975,10632.551,10891.365,11076.572
11739.7421875,11794.064,11884.519,11957.522,11992.426,12045.027
10025.576171875,10407.858,11198.673,11828.699,12547.324,13200.32
10044.994140625,10215.764,10458.753,10683.6875,10934.952,11082.401
10061.80859375,10414.874,10822.377,11211.217,11467.851,11660.715
10008.0107421875,10127.04,10291.46,10422.234,10406.363,10476.194
9993.7548828125,10089.381,10270.79,10429.2295,10549.23,10662.669
10658.5859375,10563.912,10575.746,10654.078,10645.061,10856.388
10570.2109375,10509.099,10523.434,10573.606,10564.175,10703.752
11190.8056640625,11122.262,11160.52,11224.28,11221.89,11495.267
10586.2939453125,10632.588,10648.363,10666.565,10641.325,10689.015
10043.28125,10255.859,10560.787,10815.184,11064.353,11283.9
10018.666015625,10244.925,10606.375,10903.046,11164.041,11417.525
10478.5908203125,10486.637,10494.931,10515.739,10514.051,10547.624
1148.3587646484375,1165.2305,1193.8245,1218.0818,1250.8768,1276.7604
5769.0947265625,5778.379,5797.7266,5836.7104,5852.5693,5883.71
1833.22021484375,1864.0676,1904.2743,1950.8003,1917.6486,1891.2098
2722.23779296875,2812.2349,2955.8208,3077.3164,3163.2227,3236.8564
9661.9384765625,9897.53,10386.606,10857.79,11238.018,11330.465
3069.116455078125,3050.633,3509.9165,3889.6653,4106.9844,4441.9253
10260.244140625,10504.551,10989.992,11624.558,12503.43,13220.487
2177.25048828125,2183.8708,2187.2227,2190.984,2185.6892,2187.5737
8998.8203125,9387.516,9911.944,10461.053,11337.157,12071.357
4305.96044921875,4442.9033,4575.1475,4689.2666,4800.7007,4890.6533
7400.9677734375,7474.343,7613.886,7748.8438,7938.1777,8086.893
5110.35546875,5265.361,5510.5156,5721.946,5978.775,6164.2627
5808.18408203125,5886.1235,6016.438,6126.8,6278.937,6399.2754
5391.8681640625,5487.107,5676.78,5835.912,6045.6777,6216.865
3904.4521484375,4039.3875,4318.5635,4545.3945,4830.3867,5063.034
789.7703247070312,793.6679,798.7517,825.01794,823.78937,850.30975
3261.9482421875,3377.319,3529.8337,3682.9111,3838.2397,3902.3975
4345.3359375,4406.681,4628.255,4814.121,5006.396,5173.95
2936.6611328125,2956.8206,3031.0444,3092.745,3172.7727,3230.8079
10264.5791015625,10564.845,11143.299,11646.686,12232.498,12609.302
2034.756591796875,2073.024,2190.887,2288.851,2421.0007,2535.2922
2353.94775390625,2409.997,2461.8523,2532.3906,2581.5767,2611.3174
7877.8408203125,8094.8037,8630.344,9116.449,9481.715,9792.054
1812.962158203125,1875.1914,1968.2761,2051.767,2171.04,2255.568
8886.0908203125,9103.516,9583.492,9999.882,10559.8545,10976.244
1837.81005859375,1855.2996,1891.3602,1930.4861,1984.9376,2027.1287
2721.75146484375,2813.2407,3091.685,3331.4883,3645.1648,3874.7395
10230.1376953125,10430.962,10872.575,11258.237,11699.851,12001.586
5012.7568359375,5221.5625,5573.922,5892.723,6299.1484,6554.5625
2347.007080078125,2420.8892,2566.4907,2693.3513,2816.608,2902.3833
2349.783935546875,2404.6206,2454.5015,2556.4612,2487.4355,2515.5334
10510.0126953125,10966.856,11839.854,12538.992,13430.484,14196.207
2371.68701171875,2454.6064,2594.9316,2740.9263,2941.492,3108.748
4498.01416015625,4596.2314,4752.2236,4889.5503,5019.3213,5101.095
5891.94091796875,6057.333,6315.7583,6530.2515,6801.598,7010.923
1627.6890869140625,1670.2977,1733.1274,1789.4576,1862.0369,1910.0619
7034.24169921875,7213.407,7535.7617,7797.675,8134.42,8413.602
6727.001953125,6831.8633,7012.9873,7160.7466,7351.404,7524.584
3941.270751953125,3976.5356,4004.6829,4029.9182,4037.5212,4047.0654
1420.4490966796875,1436.208,1464.3353,1487.0632,1515.4417,1539.6764
2180.85986328125,2186.9668,2194.7603,2199.0642,2194.164,2198.221
1771.0439453125,1814.0188,1898.4607,1976.117,2082.0461,2171.0117
3033.57958984375,3152.678,3383.9365,3626.7583,3970.1775,4238.4375
4450.98291015625,4534.539,4716.5386,4881.731,5013.3086,5103.588
7305.47607421875,7334.677,7583.9043,7843.3174,8264.355,8607.977
8322.2822265625,8507.355,8713.249,9074.141,9499.809,9721.896
1183.35888671875,1193.2344,1217.0647,1237.0363,1224.6105,1235.4884
13504.0556640625,13775.256,14313.137,14742.537,15269.118,15712.078
2040.086669921875,2089.003,2173.5498,2246.0186,2346.2668,2423.5667
7323.23876953125,7693.5645,8596.453,9308.889,10155.347,10987.697
2198.6728515625,2300.9724,2455.6304,2592.567,2801.999,2978.4058
2923.582275390625,3019.1333,3126.3374,3261.5073,3466.5928,3678.67
2438.6640625,2513.001,2590.3848,2692.7507,2854.2207,3024.8306
1232.59619140625,1257.0354,1304.4703,1343.037,1390.8844,1429.451
4946.39501953125,5000.8486,5084.064,5168.0454,5238.9893,5243.9746
12161.646484375,12241.036,12305.781,12383.373,12403.413,12404.955
5687.13623046875,5776.8257,5938.04,6073.52,6245.3306,6373.999
13415.5869140625,13587.989,13784.637,13988.467,14143.809,14191.399
2895.07958984375,2994.7832,3124.725,3277.5498,3503.9265,3715.5928
4139.2744140625,4288.373,4569.0293,4823.374,5165.424,5449.839
2553.938232421875,2662.2222,2855.713,3035.8904,3277.31,3484.1147
4198.1943359375,4392.569,4617.7188,4910.9004,5351.482,5779.1055
17814.865234375,18618.09,19653.36,20652.928,22170.133,23687.336
3512.83203125,3658.6758,3810.8606,4027.724,4372.6763,4717.6284
9287.0166015625,9674.777,10435.312,11158.382,12229.875,12979.17
2139.912841796875,2217.5652,2344.6328,2490.7603,2677.8318,2855.7263
3447.14013671875,3591.5093,3837.3877,4060.7083,4355.086,4619.01
12927.0625,13440.5625,14378.259,15161.702,16192.762,17077.688
5752.8515625,5997.836,6469.8047,6865.7783,7373.745,7809.716
7172.1435546875,7439.355,7905.4214,8294.846,8814.77,9270.479
4787.53125,4870.52,4966.818,5084.2544,5292.5083,5446.7417
2966.2734375,3060.4958,3238.1284,3389.502,3592.6206,3759.4407
6512.69384765625,6580.121,6617.0596,6702.6626,6873.869,7056.802
1749.8848876953125,1754.6,1757.1672,1772.4232,1769.8312,1786.735
2980.492431640625,2992.9395,3036.5044,3108.6248,3238.9539,3309.6099
5166.412109375,5302.616,5283.089,5356.317,5492.0327,5840.5986
2954.302978515625,2893.5425,2885.597,2929.7651,2948.6943,3037.498
6824.36572265625,6822.826,6858.2314,6972.1436,7218.953,7343.1274
15991.60546875,16354.658,16915.473,17517.61,18361.781,19084.936
10050.48828125,10163.033,10231.657,10408.436,10455.648,10446.316
2013.732421875,2056.7632,2148.475,2228.8857,2308.4275,2368.4097
3283.165283203125,3402.1577,3646.96,3871.9302,4066.5322,4207.836
3275.869140625,3304.229,3348.7417,3388.6921,3438.0137,3469.333
10090.5751953125,10406.166,11019.014,11498.292,12050.902,12543.276
13594.5625,14153.955,15297.602,16257.27,17386.0,18256.164
10170.3818359375,10307.497,10400.858,10478.718,10415.673,10419.462
1579.2657470703125,1598.6853,1625.2076,1650.8268,1639.9058,1630.2166
3395.10888671875,3380.6162,3416.0122,3631.6633,3623.6504,3705.4778
5285.67822265625,5317.8535,5452.0312,5685.0454,5563.939,5655.01
8970.51953125,9297.646,9907.105,10403.902,10979.428,11440.934
1991.2012939453125,2077.9907,2222.054,2348.5483,2524.2354,2656.352
20325.390625,21236.611,23023.553,24483.086,26068.848,27362.705
3795.534423828125,3880.86,4129.308,4328.067,4531.8447,4746.6646
15121.4501953125,15634.139,16553.963,17333.766,18328.986,19070.016
2377.76171875,2459.9238,2586.649,2702.233,2865.165,2974.4824
9343.87890625,9618.469,10094.117,10500.831,11036.223,11424.555
3115.30419921875,3134.407,3176.9355,3215.3418,3260.384,3290.144
5094.19189453125,5228.1714,5454.435,5647.899,5868.0474,6029.267
1409.328857421875,1419.7517,1446.0293,1474.9493,1520.6049,1558.6266
2578.177978515625,2634.3792,2786.1873,2927.6592,3105.953,3253.2388
2229.1416015625,2261.7202,2338.3755,2404.9263,2483.3237,2551.6167
3480.11474609375,3509.1099,3598.0718,3672.5361,3727.8901,3786.7588
3967.04736328125,3989.17,4017.3257,4112.424,4100.07,4178.719
3755.50048828125,3875.0225,4089.522,4312.559,4619.9014,4830.133
6776.56103515625,6844.9497,6863.812,6970.202,6962.325,7154.7544
4589.54150390625,4693.728,4911.2603,5158.5605,5510.047,5766.506
4536.8837890625,4703.5728,5004.498,5311.323,5731.7334,6075.437
6647.248046875,6743.625,6836.8926,6930.1606,7040.3057,7101.596
13987.1318359375,14401.089,15012.17,15596.369,16313.179,16754.016
2360.12255859375,2415.4668,2514.1736,2599.7573,2664.801,2702.458
4952.86376953125,5151.474,5529.0127,5852.873,6169.576,6412.918
4107.07861328125,4124.634,4150.913,4180.3154,4211.872,4222.858
8386.4853515625,8502.1875,8552.376,8682.955,8583.653,8577.56
2693.24365234375,2721.195,2731.9517,2787.6187,2797.8257,2805.049
11053.421875,11287.506,11692.758,12038.795,12516.215,12908.514
5271.4140625,5423.5225,5891.9717,6330.661,6811.2354,7183.7905
8762.7236328125,8945.772,9257.568,9571.115,10086.1045,10476.725
2098.9306640625,2128.5862,2163.0574,2203.3582,2230.9858,2230.9858
3098.72412109375,3197.9214,3351.226,3498.331,3614.4368,3643.745
3435.147705078125,3580.206,3788.2815,3992.79,4301.9307,4529.0303
1479.5872802734375,1532.5398,1625.6271,1697.071,1781.9633,1867.2758
12689.12890625,12878.364,13332.81,13681.734,13757.709,13975.787
5157.06787109375,5331.566,5586.3184,5763.0254,5894.083,6091.406
9435.6103515625,9658.556,9861.359,10022.491,10048.884,10129.449
13845.49609375,14246.518,15114.504,16041.307,16365.6875,16237.36
7495.7958984375,7756.291,8211.3125,8662.949,9036.777,9131.503
2465.268310546875,2466.9316,2465.495,2469.7292,2475.3748,2499.0403
7740.912109375,8119.7637,8652.635,9137.706,9573.208,9845.84
2928.791259765625,3026.7605,3220.7493,3404.9897,3686.712,3885.5747
15595.7255859375,16012.378,17005.56,18081.105,19486.098,20581.02
6472.5498046875,6629.5024,6915.1284,7163.9907,7400.127,7572.634
4306.310546875,4330.81,4365.1294,4395.197,4423.7456,4443.3853
8406.474609375,8648.73,9052.866,9425.306,9803.405,10023.02
3659.208984375,3667.5076,3672.855,3678.0981,3681.9524,3686.4663
3034.68505859375,3145.2085,3314.0981,3454.8394,3662.6401,3845.604
6478.22802734375,6595.8354,6750.437,6969.088,7118.1675,7036.4497
1760.43115234375,1810.4575,1887.1647,1960.8398,2016.0205,2031.7864
6325.1767578125,6443.999,6634.563,6809.4336,6796.8784,6798.672
5937.93896484375,5925.835,5948.2915,6057.707,6013.7495,6092.2676
2439.31298828125,2466.683,2479.8953,2492.2336,2474.7632,2489.5403
1054.7100830078125,1124.8662,1168.6606,1256.2495,1167.1017,1207.4945
5894.62158203125,6003.201,6153.7236,6289.742,6241.5283,6226.633
2854.471923828125,2872.7632,2896.3416,2917.205,2950.3577,2977.0798
6347.375,6618.543,7091.7583,7547.25,7749.297,7807.784
3320.108154296875,3489.044,3620.421,3755.4124,3598.97,3583.412
7202.87109375,7585.4688,7716.137,7931.4785,8040.195,8299.441
7337.26025390625,7964.1743,8081.451,8388.44,8193.555,8626.443
9135.74609375,9430.339,9967.755,10446.006,11106.682,11624.376
3854.732666015625,3970.731,4149.9067,4315.6187,4551.758,4704.0054
4481.6484375,4568.833,4692.4634,4813.9497,5006.1836,5167.6895
3905.75732421875,4040.3352,4255.8984,4451.215,4717.9893,4890.6777
3920.93896484375,4090.0288,4378.9194,4617.1514,4938.9014,5190.824
13950.1748046875,14281.126,15113.676,15810.053,16620.195,17275.203
2112.99169921875,2124.3591,2270.8237,2527.1147,2508.6208,2582.5527
3569.318603515625,3588.4841,3657.137,3709.4849,3752.6787,3817.327
2071.826171875,2135.5415,2270.4346,2388.6812,2544.2385,2678.5576
6740.2138671875,6811.3516,6916.379,7071.1724,6999.729,6951.4897
6307.8330078125,6488.175,6940.461,7329.7705,7812.591,8175.183
16479.28125,17027.52,17972.45,18832.691,20036.137,21012.266
2809.00830078125,2878.7778,3020.1614,3141.2595,3302.9282,3428.3293
9455.4033203125,9793.632,10672.654,11423.447,12267.159,12936.183
9019.56640625,9253.995,9605.637,9939.785,10403.393,10812.768
2640.177490234375,2701.0054,2858.757,2999.7976,3187.629,3331.3433
13764.5947265625,14080.162,14783.344,15356.84,16088.84,16722.855
7401.1240234375,7416.386,7440.1855,7491.405,7562.0254,7638.5957
4695.3779296875,4831.4365,5199.6826,5508.7725,5905.117,6237.869
1125.804931640625,1120.6221,1122.4833,1129.1553,1129.0121,1137.717
9383.587890625,9613.914,10320.729,10905.181,11596.16,12183.492
1827.52197265625,1901.6162,2038.0732,2161.5635,2331.3628,2464.1152
2143.23291015625,2234.412,2412.3877,2602.6372,2847.244,3057.6582
6073.8291015625,6155.109,6294.753,6421.507,6592.66,6709.3877
4287.1201171875,4290.8545,4312.671,4360.432,4461.064,4527.104
1984.8863525390625,2041.3834,2146.907,2236.5552,2357.487,2454.1392
16120.869140625,16584.121,17401.848,18114.545,19101.068,19896.287
1126.7576904296875,1141.7876,1171.0217,1197.613,1222.718,1236.4266
2305.07763671875,2338.28,2395.1785,2445.408,2495.0698,2532.529
6688.21923828125,6877.357,7330.5566,7699.6943,8167.5137,8551.271
5354.47216796875,5515.573,5906.5957,6222.5415,6616.6914,6946.7144
10963.3125,11376.86,12353.004,13171.703,13961.015,14641.166
3417.7236328125,3542.1172,3840.81,4111.198,4330.1904,4473.205
4234.2724609375,4336.3984,4450.704,4601.5503,4861.081,5147.782
1350.440185546875,1352.2349,1376.9106,1425.365,1510.908,1552.4829
11649.6845703125,12020.454,12763.895,13421.771,13976.975,14361.054
7343.13037109375,7565.8994,7951.5635,8259.742,8626.034,8965.911
12136.5595703125,12482.807,13145.689,13961.192,15255.064,15965.783
2687.68505859375,2721.1226,2744.1975,2779.0234,2795.6887,2802.526
1778.88232421875,1822.6049,1888.429,1961.2198,2038.0946,2064.5203
1818.5595703125,1892.9298,2009.3525,2121.8813,2206.7646,2233.2422
16453.517578125,17192.645,18011.42,18839.754,20349.867,21528.648
2626.66015625,2762.3003,2801.4949,2811.624,2826.5972,3052.0767
8294.3125,8583.603,9045.116,9551.654,9693.485,9589.927
13372.4697265625,13898.454,14721.301,15382.766,16207.605,16904.934
10080.091796875,10719.078,12079.676,13148.324,14453.837,15583.078
2681.591796875,2757.86,2809.3997,2885.9282,2894.2578,2877.078
1850.719970703125,1934.9585,2066.144,2172.6907,2293.8877,2390.4456
9670.9853515625,9804.263,10032.888,10229.906,10502.782,10724.033
5201.40625,5262.5454,5499.908,5759.749,5891.917,5798.41
3379.30908203125,3519.8882,3753.0603,3969.336,4195.073,4323.4873
2339.115966796875,2346.2131,2358.3147,2365.7986,2359.9666,2364.3655
11319.5771484375,11545.249,11874.38,12156.319,12300.313,12339.035
3955.068115234375,3977.1223,3991.739,4002.5962,3982.2146,3985.9917
2442.763427734375,2448.3245,2464.2693,2474.4573,2473.371,2480.0183
4872.70947265625,4902.5312,4973.813,5030.547,5051.883,5059.884
6857.15185546875,6879.4443,6918.1045,6971.799,6941.2856,6930.6206
3239.328125,3332.9365,3521.7266,3682.198,3884.3608,4066.071
7094.044921875,7251.4795,7555.764,7823.006,8177.5645,8472.589
2603.7373046875,2648.7764,2715.2366,2787.464,2861.0645,2876.4438
2316.717529296875,2346.6262,2400.2385,2445.9082,2507.2148,2554.1255
11452.580078125,12062.609,12702.121,13287.205,14289.56,15187.597
13940.720703125,14460.539,15343.551,16110.795,16955.217,17531.785
3835.5283203125,3881.0847,3966.072,4036.895,4131.453,4204.19
1875.256103515625,1895.0604,1950.1482,1995.6753,2041.2025,2082.6323
1557.2586669921875,1557.0039,1558.0902,1560.4188,1562.3156,1564.9625
5317.29052734375,5415.4014,5422.399,5480.666,5443.1064,5570.4224
3945.7373046875,3833.391,3869.438,3998.0054,3995.6023,4192.6587
1688.16162109375,1689.8588,1697.5902,1765.382,1769.6484,1850.4517
1322.216064453125,1344.1112,1350.6853,1372.9175,1365.8689,1420.4418
2328.509521484375,2385.2822,2464.3916,2530.9368,2587.2441,2632.8484
12286.7900390625,12442.8545,12616.572,12871.501,12952.004,12850.315
1765.14013671875,1747.0273,1753.025,1773.2969,1768.9785,1807.7229
1940.574951171875,1982.6489,2058.6533,2132.3313,2240.1338,2314.1992
6916.60595703125,7068.9004,7246.6465,7400.193,7435.241,7507.0073
1469.908203125,1433.2712,1425.1656,1449.6444,1469.584,1545.6138
7139.666015625,7188.9004,7226.6626,7305.533,7438.418,7578.951
1229.4569091796875,1214.7035,1212.8151,1219.7787,1225.444,1259.4948
6513.32861328125,6474.5054,6563.0493,6827.3193,6783.0474,6920.2905
5554.70458984375,5553.7266,5587.309,5688.709,5676.9717,5775.7627
2536.068115234375,2494.3198,2471.4824,2598.155,2640.0972,2726.512
9655.419921875,9721.291,9859.325,9974.994,9974.295,9828.923
2818.869873046875,2859.1865,2874.7043,2932.5347,2894.3635,2883.3862
3387.32470703125,3459.461,3537.3918,3622.117,3677.6677,3690.0566
11555.6015625,11828.838,11901.141,12113.005,12168.493,12249.203
6169.7177734375,6350.8906,6570.117,6757.0806,6977.135,7124.389
3438.2451171875,3641.2686,3976.0786,4255.6807,4490.7603,4675.9746
2913.044921875,2975.5347,3106.328,3247.2937,3446.3896,3579.3625
9026.9853515625,9362.184,10042.324,10767.288,11745.6,12209.42
10054.1611328125,10378.025,11015.88,11655.709,12335.033,12540.41
4505.25634765625,4607.5273,4886.517,5181.299,5597.9033,5809.966
11884.5,12176.274,12561.906,13096.487,14194.213,14892.024
6129.6513671875,6395.0684,6750.496,7089.7686,7636.758,8022.1895
2331.54296875,2440.4458,2635.3513,2807.8655,2977.8354,3083.6848
4219.1240234375,4513.5,4918.2676,5238.618,5623.9043,5944.255
10219.107421875,10588.836,11281.688,11893.76,12735.748,13406.852
3714.640869140625,3831.0142,4113.801,4348.8745,4630.4976,4856.261
1258.362548828125,1300.3772,1380.1516,1449.644,1544.3098,1618.7661
972.0879516601562,994.8667,993.48895,1050.2789,1042.4219,1128.5388
4353.017578125,4428.9185,4545.6157,4648.7144,4777.7456,4865.0312
11100.97265625,11827.407,12235.17,12660.066,13664.055,14698.881
3758.2490234375,3933.249,4083.0776,4284.4473,4513.3857,4572.118
3746.284912109375,3828.7764,4018.564,4210.659,4444.865,4534.8555
2777.00048828125,2993.474,3410.0347,3717.065,4006.8462,4341.4746
2249.404541015625,2383.1812,2597.6484,2813.1772,3095.5947,3350.4072
1993.3060302734375,2057.8633,2200.8572,2327.3892,2486.1997,2586.9087
5854.2890625,6080.076,6614.507,7022.5806,7486.583,7915.3706
10529.3037109375,10938.172,11702.936,12335.273,13153.008,13825.073
7967.4755859375,8156.3296,8506.461,8800.605,9084.722,9307.001
4958.97509765625,5063.058,5267.3516,5452.281,5704.0166,5871.5176
2421.622314453125,2588.7266,2850.5728,3069.8972,3231.0334,3363.8215
6789.75244140625,6947.8447,7271.63,7565.013,7980.0054,8261.228
1749.1260986328125,1855.0258,2000.0815,2130.0088,2312.441,2442.3682
7000.33154296875,7393.488,7626.2334,8077.475,7684.0083,7496.3096
2453.105712890625,2640.623,2726.445,2907.9307,2682.9521,2716.6035
1329.6287841796875,1336.2074,1333.212,1381.7816,1393.1471,1476.6252
3086.47705078125,3327.2104,3393.2449,3578.1833,3367.3328,3524.0603
10401.861328125,10622.016,10825.568,11073.875,11224.014,11252.886
4118.1083984375,4190.131,4241.694,4290.9287,4316.2114,4348.48
1402.8387451171875,1413.6631,1441.4971,1465.2869,1491.2178,1511.3201
6661.62353515625,6899.2334,7064.34,7284.003,7467.7734,7574.016
7952.38671875,7998.419,7971.1284,8070.7544,8149.995,8302.558
4602.32421875,4966.4297,5113.1724,5331.452,5391.9834,5540.5605
4440.2626953125,4565.3555,4739.125,4895.098,5099.2246,5231.1216
1819.169189453125,1865.0309,1976.9055,2066.776,2171.0068,2259.0244
6941.51611328125,7154.0654,7407.3364,7650.6753,7974.465,8155.231
2314.0068359375,2400.56,2539.3572,2660.6096,2773.6748,2847.752
7018.22314453125,7261.935,7662.091,8004.778,8366.621,8615.654
11855.337890625,12599.342,13984.965,15172.642,16155.547,16981.46
3168.34033203125,3290.7915,3496.55,3700.3013,3979.3296,4214.1953
10742.421875,11081.039,11523.846,12145.264,13116.463,14065.334
4112.169921875,4283.1865,4438.254,4596.865,4763.4517,4869.783
3152.9296875,3274.5823,3475.6553,3661.6008,3803.4236,3872.7593
5957.06396484375,6167.462,6620.1924,6995.9023,7478.69,7869.4287
3527.5322265625,3571.0015,3654.192,3730.2627,3833.689,3916.5046
1737.461669921875,1804.4497,1932.7727,2038.4836,2170.7637,2274.7788
9033.546875,9610.474,10228.61,10787.508,11359.285,11725.016
2882.84423828125,3067.8853,3270.8599,3455.901,3682.5151,3830.874
7773.220703125,8307.283,9001.98,9590.283,10412.238,11042.266
3417.173828125,3664.7124,3954.4087,4209.514,4499.2104,4680.811
3317.525390625,3559.074,3842.09,4087.7854,4382.205,4572.956
4438.279296875,4734.7637,5117.204,5448.5693,5867.1357,6148.672
4425.61279296875,4491.503,4551.8696,4604.345,4611.0527,4625.2563
14597.16015625,15610.209,17227.945,18782.855,20824.66,22748.666
5231.630859375,5615.922,6160.0645,6631.5474,7145.0117,7497.009
11905.42578125,12628.736,13696.4795,14701.076,16239.547,17508.209
1529.8369140625,1637.6287,1804.7274,1944.1206,2118.1458,2249.7468
4574.42333984375,4727.2427,4995.384,5229.5654,5444.6445,5593.2188
7596.73779296875,7953.9927,8468.223,8895.846,9342.415,9713.202
1582.411376953125,1668.665,1847.6891,1991.0618,2139.0347,2266.3066
10149.6796875,10479.457,11063.799,11538.216,12073.381,12515.977
5112.10986328125,5410.1953,5878.616,6261.869,6789.4336,7208.1733
2205.111572265625,2249.3413,2364.7979,2491.1685,2679.0007,2808.2432
6364.255859375,6592.288,7116.875,7563.9536,8053.718,8460.356
3279.68310546875,3345.6382,3435.6216,3519.2302,3505.4998,3502.5576
6759.53125,6830.696,7096.963,7354.4346,7531.9463,7645.4897
1462.6099853515625,1488.337,1534.9803,1583.0878,1602.3308,1600.4482
1359.35400390625,1390.4689,1465.8885,1528.7946,1577.496,1628.2267
5757.2880859375,6000.62,6541.712,6953.668,7408.3135,7865.0938
10112.3037109375,10417.815,10810.062,11162.177,11617.855,11913.011
1721.5618896484375,1760.9733,1804.499,1852.3557,1938.541,1997.8746
2426.93701171875,2472.4468,2487.3938,2506.3562,2544.9507,2605.6306
1179.248291015625,1199.4181,1246.313,1286.2493,1330.0177,1363.4996
10450.7548828125,10521.954,10698.789,10871.436,11023.141,11116.212
8723.833984375,8972.446,9247.001,9484.804,9798.271,10031.751
1262.0438232421875,1302.459,1320.866,1337.7723,1322.1665,1349.3767
1286.6314697265625,1283.5842,1288.6227,1314.7975,1311.8411,1317.8687
17263.451171875,17998.74,19229.695,20309.652,21366.629,22075.66
2104.79541015625,2186.3774,2319.2095,2435.6558,2563.2583,2650.4185
3326.03515625,3413.0776,3665.8354,3872.2822,4014.0054,4188.0903
10024.40625,10287.581,10677.643,11140.547,11774.984,12364.777
3777.18798828125,3912.0183,4024.377,4199.4194,4542.4087,4891.3115
8560.83984375,8628.917,8567.323,8804.783,8950.664,9679.254
1643.419677734375,1681.6814,1688.2139,1710.0778,1695.7462,1762.4875
